Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
83	0.3783392	0.16578726	0.55376965	0.12818159	1000.0	0.33321306	0.6442982	5.117728	-1.0761606	336000	-1.1444092e-08	0.4484452	-0.029252488	-0.44058332	7.5360785	0.0064102383	0.225	79.0	307.89307713508606
84	0.2629727	0.20991866	0.6047834	0.07908277	1000.0	0.05128367	0.23271671	1.5580465	-1.5055507	340000	7.629395e-09	0.05778863	-0.016582353	-0.04902356	7.5664387	0.016115474	0.283	18.0	311.41828179359436
85	0.28984332	0.20040807	0.59353393	0.105967835	1000.0	-0.024683777	0.27513048	0.36910433	-3.2985542	344000	2.861023e-09	0.07794358	-0.011134597	-0.07376939	7.5488143	0.018392071	0.169	14.0	315.06935596466064
86	2.632807	1.5888089	5.2361836	0.9391675	1000.0	0.07862318	0.29067782	3.1217356	-0.4525215	348000	-2.0980835e-08	0.32309186	-0.012965364	-0.24160023	7.507228	0.018359547	0.201	12.0	318.55959129333496
87	8.621942	11.260017	28.047096	0.8477737	1000.0	0.39405596	0.65904385	4.1544867	-0.7115682	352000	-2.8610229e-08	5.0848355	-0.010937231	-4.860605	7.557022	0.018950952	0.1665	10.0	322.0434076786041
88	4.9172177	6.496565	15.937197	0.08432139	1000.0	0.49513048	1.347187	10.979346	-2.2107751	356000	2.2888184e-08	0.62592655	-0.011457214	-0.51311177	7.523223	0.017580375	0.3015	16.0	325.4260585308075
89	0.4397868	0.21471936	0.6561624	0.20407465	1000.0	0.24165474	0.52617264	4.218308	-1.0811932	360000	7.629395e-09	0.26973003	-0.026644263	-0.26245937	7.5090194	0.0068860473	0.2215	79.0	329.07570147514343
90	0.12503056	0.02479219	0.15502591	0.08621722	1000.0	-0.0905367	0.45168403	0.85873467	-3.713705	364000	2.6702882e-08	0.21223561	-0.0059817084	-0.20528404	7.487385	0.015292067	0.13875	4.0	332.89395332336426
91	4.992091	5.993725	15.293271	0.8780062	1000.0	0.643369	1.859491	13.585999	-0.41741577	368000	6.6757204e-09	2.0808349	-0.0050502517	-1.8534493	7.460377	0.021118985	0.26725	4.0	336.25661277770996
92	11.402124	11.707859	28.190926	0.099805646	1000.0	1.4200488	2.5502088	12.125584	-1.9443011	372000	9.536743e-09	2.2966814	-0.0059180516	-1.7152181	7.510334	0.018241348	0.231	4.0	339.62952303886414
93	3.8445063	2.5661044	8.1561575	1.5004967	1000.0	0.5793218	1.4841964	14.373483	-2.0626297	376000	-1.1444092e-08	1.7103882	-0.004027393	-1.5585063	7.4786515	0.009513725	0.1385	3.0	343.29704093933105
94	2.7333782	1.9833015	5.7006397	0.26176962	1000.0	0.6461929	1.1740214	8.640459	-0.23602042	380000	-7.629395e-09	1.2160048	-0.0039980346	-1.1241895	7.4426265	0.017304488	0.2575	3.0	347.24305486679077
95	6.860423	6.3751717	15.694409	0.08979025	1000.0	0.50534725	0.8364457	4.177997	-0.4660046	384000	3.8146974e-09	1.425899	-0.0062234965	-1.1927149	7.4684577	0.013854889	0.2115	3.0	350.8724162578583
96	8.678056	8.379407	21.603456	0.47632027	1000.0	0.96947277	1.4076905	7.3157125	-2.6543272	388000	1.3351441e-08	2.959976	-0.016862227	-2.7152243	7.4255614	0.017662924	0.2695	17.0	354.2633616924286
97	5.06104	6.693131	16.648012	0.8746622	1000.0	1.1177657	1.8895215	13.159418	-0.9640207	392000	9.536743e-09	2.9662817	-0.033628277	-2.8726366	7.425877	0.009718147	0.26375	79.0	357.863477230072
98	2.2686896	0.48770925	2.7780068	1.5082114	1000.0	3.2523897	3.996561	14.095789	-0.040484846	396000	-2.6702882e-08	16.861067	-0.03245281	-16.710669	7.3365526	0.0071959477	0.17525	79.0	361.67635321617126
99	1.9455832	1.2969791	3.228909	0.28324637	1000.0	0.40103912	0.8637011	4.823235	-1.8073577	400000	-1.1444092e-08	0.35322028	-0.019740203	-0.30716795	7.433181	0.015392612	0.198	26.0	365.14306688308716
100	10.431511	8.202093	20.200596	1.438877	1000.0	0.23509347	0.89877975	3.136083	-6.8572774	404000	1.1920929e-09	4.3009357	-0.0063923676	-2.480184	7.3887563	0.016099581	0.11525	4.0	368.94657731056213
101	2.9248023	1.6265541	5.0696673	0.8062036	1000.0	0.8601921	0.82206315	4.0668464	-0.8138253	408000	-4.9591065e-08	0.8695284	-0.031672075	-0.7840545	7.4593253	0.0069543477	0.18425	79.0	372.55452513694763
102	8.66609	11.380088	28.069363	0.3158249	1000.0	0.567566	0.5856304	3.0713408	-0.16366939	412000	7.629395e-09	3.8147576	-0.011859903	-3.3660653	7.331737	0.018713886	0.1895	10.0	376.27359199523926
103	2.2299738	2.1149297	5.793968	0.3569915	1000.0	1.9187915	2.3868327	7.887284	-0.29534316	416000	-3.9100648e-08	7.372366	-0.029987315	-7.291681	7.3228908	0.00066075637	0.19275	79.0	379.8390951156616
104	10.443434	8.451708	24.883194	3.7853048	1000.0	0.42912412	0.40270075	1.9178513	-0.28390664	420000	1.9073486e-08	4.1898756	-0.011115774	-3.096211	7.332902	0.015769048	0.14075	12.0	383.840181350708
105	6.537241	7.669874	19.555882	0.5250723	1000.0	0.88586706	1.2599115	6.675179	-0.2108034	424000	1.525879e-08	2.7312388	-0.017544422	-2.385069	7.310413	0.014639747	0.2625	30.0	387.4647710323334
106	9.636551	5.6558013	17.974274	3.7763307	1000.0	1.0666145	1.5886635	8.036235	-0.69673526	428000	2.0503998e-08	3.3778234	-0.018354647	-3.222788	7.271273	0.016666614	0.2025	9.0	391.1573464870453
107	9.658912	7.710121	21.40636	0.77051055	1000.0	0.946789	1.4991693	8.615015	-2.2263122	432000	2.002716e-08	1.199535	-0.012304538	-1.0219356	7.2670746	0.019218989	0.195	8.0	394.59228110313416
108	9.33092	13.992738	33.54759	0.46544027	1000.0	0.8280941	1.7138625	8.325305	-0.6318263	436000	-2.2888184e-08	4.3502626	-0.0031692772	-3.9553194	7.27186	0.016439172	0.24225	3.0	398.0039291381836
109	4.5824103	2.7761288	7.3815804	0.347456	1000.0	0.69836485	1.3076878	9.185819	-2.300404	440000	-4.5776368e-08	0.499567	-0.005328579	-0.43180212	7.226871	0.019304886	0.2405	3.0	401.66447949409485
110	7.8833647	2.5098944	11.693882	4.7048044	1000.0	1.851779	2.9490907	15.440476	0.053337872	444000	-1.9073487e-09	8.5065155	-0.025351293	-8.375542	7.250894	0.0010738284	0.22525	79.0	405.7332601547241
111	7.0124145	5.830053	15.686803	1.5377065	1000.0	1.4032422	1.6560421	8.061503	-0.051123634	448000	-7.629395e-09	2.8184283	-0.021541042	-2.5613244	7.266857	0.017280817	0.17075	15.0	409.39402079582214
112	6.663641	3.9069328	10.654475	1.9556613	1000.0	1.0221436	1.3046683	6.085007	-0.88875103	452000	0.0	0.85861707	-0.017575651	-0.7817557	7.2488217	0.017564138	0.26075	14.0	413.1001977920532
113	22.529572	20.27429	47.56042	1.7220889	1000.0	0.93020153	1.1584069	5.4618425	-2.9441888	456000	-3.4332274e-08	23.101921	-0.008606805	-22.013866	7.27291	0.017403595	0.1545	9.0	416.6445116996765
114	9.038139	6.0911546	18.935787	3.2104561	1000.0	0.524992	1.099937	6.653486	-0.94075173	460000	-5.4836273e-09	2.6122985	-0.0114031155	-2.4985383	7.2885118	0.015230203	0.20075	9.0	420.4371519088745
115	2.4640582	2.953536	7.5602584	0.35911787	1000.0	0.70707184	1.0987072	5.6523924	-0.96947306	464000	1.4781952e-08	0.66184187	-0.03098019	-0.59196436	7.309392	0.0034151536	0.2155	79.0	423.9921736717224
116	4.8688245	2.8357072	8.929487	0.9202517	1000.0	0.5018425	1.0712929	8.358289	-1.261576	468000	1.7166137e-08	0.4105175	-0.006071414	-0.32502586	7.308941	0.018889727	0.219	4.0	427.68144822120667
