# {"t_start": 1545445904.3468816, "env_id": null} 
r,l,t
489.698918,1000,15317.041349
509.122934,1000,15318.294926
520.367839,1000,15319.503741
18.28691,1000,15320.712808
29.468237,1000,15321.814282
17.713164,1000,15322.972485
640.217749,1000,15324.27536
542.758086,1000,15325.579823
459.130281,1000,15326.842673
20.099951,1000,15327.982574
18.126142,1000,15329.155209
33.621934,1000,15330.306065
85.529031,1000,15331.447056
264.067914,1000,15332.656907
132.03807,1000,15333.793171
1344.656078,1000,15335.113825
23.945935,1000,15336.291273
57.367753,1000,15337.430949
17.385511,1000,15338.656808
127.174414,1000,15339.87388
86.266538,1000,15341.039535
81.409483,1000,15342.218177
64.413763,1000,15343.42577
429.347541,1000,15344.689919
17.942643,1000,15345.84704
178.043315,1000,15346.99346
420.463176,1000,15348.251587
161.112174,1000,15349.456686
182.086155,1000,15350.658397
414.579197,1000,15351.886109
414.799955,1000,15353.116274
410.061266,1000,15354.325544
398.623859,1000,15355.497751
100.781817,1000,15356.631924
137.788011,1000,15357.777944
496.838741,1000,15359.095697
459.73559,1000,15360.369219
399.693068,1000,15361.571018
138.2369,1000,15362.753221
410.904623,1000,15363.999847
397.509285,1000,15365.261132
426.909534,1000,15366.561257
401.879577,1000,15367.773068
407.040441,1000,15369.023523
395.100892,1000,15370.274714
396.08077,1000,15371.51882
421.747784,1000,15372.779054
408.777138,1000,15374.019274
431.280245,1000,15375.262165
446.383104,1000,15376.507998
407.558407,1000,15377.742267
406.076778,1000,15379.001251
425.260129,1000,15380.264475
418.926352,1000,15381.512123
835.639072,1000,15382.778578
402.433025,1000,15383.999351
415.949498,1000,15385.261674
433.272623,1000,15386.513896
498.949862,1000,15387.841402
427.793407,1000,15389.116117
433.621029,1000,15390.397017
399.876417,1000,15391.617963
418.827459,1000,15392.854345
503.840739,1000,15394.14655
424.400819,1000,15395.450305
417.592048,1000,15396.737204
509.713142,1000,15398.003165
496.360041,1000,15399.317066
420.71119,1000,15400.616209
437.027665,1000,15401.884987
501.972006,1000,15403.147975
634.601066,1000,15404.444893
429.917648,1000,15405.688172
454.796345,1000,15406.946125
444.166205,1000,15408.236336
442.209354,1000,15409.534317
425.382963,1000,15410.742745
428.800449,1000,15412.005598
412.685411,1000,15413.295462
494.967675,1000,15414.592386
420.281888,1000,15415.823081
593.542174,1000,15417.051239
546.511217,1000,15418.292123
400.488198,1000,15419.513816
439.989441,1000,15420.733683
659.36739,1000,15421.966083
410.774498,1000,15423.278907
426.84546,1000,15424.577417
481.870145,1000,15425.87212
443.177956,1000,15427.204064
415.424835,1000,15428.47913
497.705465,1000,15429.686419
460.592836,1000,15430.979722
532.26366,1000,15432.173511
602.647599,1000,15433.450632
525.383001,1000,15434.732765
612.002335,1000,15436.021977
526.553605,1000,15437.30397
415.123419,1000,15438.567373
210.094884,1000,15439.821309
443.465231,1000,15441.097124
634.740297,1000,15442.361935
131.772838,1000,15443.50304
449.594158,1000,15444.822186
639.479675,1000,15446.093924
200.253113,1000,15447.241404
817.833073,1000,15448.525392
341.946271,1000,15449.739516
21.968357,1000,15450.920547
17.404942,1000,15452.036495
636.667108,1000,15453.283564
169.151345,1000,15454.489793
229.69006,1000,15455.735348
18.916637,1000,15456.949754
17.221902,1000,15458.077874
172.426872,1000,15459.274824
185.513961,1000,15460.454906
18.225467,1000,15461.709305
20.881379,1000,15462.90364
17.707605,1000,15464.021245
17.551535,1000,15465.190998
252.259093,1000,15466.434338
25.234645,1000,15467.590894
17.249657,1000,15468.695381
343.505614,1000,15469.922897
31.816664,1000,15471.055277
686.834835,1000,15472.287599
431.233774,1000,15473.494449
28.197159,1000,15474.600659
22.970023,1000,15475.806256
17.195328,1000,15477.016294
17.013412,1000,15478.137047
17.838247,1000,15479.320145
361.749331,1000,15480.526266
944.358077,1000,15481.728355
16.45797,1000,15482.850493
519.193762,1000,15484.134457
17.416863,1000,15485.343535
388.174343,1000,15486.605775
1163.234629,1000,15487.922352
46.5426,1000,15489.049302
107.191075,1000,15490.163626
16.507973,1000,15491.347392
17.081774,1000,15492.520828
33.10364,1000,15493.665354
25.307422,1000,15494.867713
20.094004,1000,15496.045188
155.96519,1000,15497.225661
828.600315,1000,15498.551857
209.463741,1000,15499.703892
17.632686,1000,15500.874581
16.332079,1000,15502.040557
378.906107,1000,15503.228634
16.530458,1000,15504.426124
17.346985,1000,15505.615687
17.582133,1000,15506.766251
48.086526,1000,15507.867091
16.650942,1000,15509.021097
16.272011,1000,15510.248631
21.552508,1000,15511.430146
43.960179,1000,15512.53798
50.0471,1000,15513.656232
128.043701,1000,15514.787189
75.398798,1000,15515.930902
17.179084,1000,15517.125187
118.940197,1000,15518.209192
17.457821,1000,15519.370353
277.09988,1000,15520.54082
311.985225,1000,15521.75416
764.6974,1000,15523.11362
18.497763,1000,15524.358544
413.936093,1000,15525.656786
755.505262,1000,15526.977108
464.182806,1000,15528.300239
18.686233,1000,15529.540248
18.15084,1000,15530.679602
781.491343,1000,15532.066578
23.508371,1000,15533.265599
85.646661,1000,15534.42966
1036.568902,1000,15535.753579
733.786994,1000,15537.118388
1132.169442,1000,15538.474722
135.570221,1000,15539.743443
96.46897,1000,15540.797812
18.987673,1000,15541.979938
872.826401,1000,15543.344702
1087.406831,1000,15544.701239
18.984537,1000,15545.837712
27.525006,1000,15546.979677
17.955461,1000,15548.136691
18.213141,1000,15549.230997
18.723125,1000,15550.301352
18.520932,1000,15551.480253
18.205085,1000,15552.634278
18.901539,1000,15553.730096
18.034669,1000,15554.869525
35.247513,1000,15556.002038
17.828796,1000,15557.172925
143.341092,1000,15558.26514
27.389286,1000,15559.340103
19.159077,1000,15560.407921
18.333032,1000,15561.514061
16.716782,1000,15562.678047
18.509987,1000,15563.774519
17.32865,1000,15564.910653
839.069782,1000,15566.221483
17.444726,1000,15567.344087
1035.244047,1000,15568.671947
795.129478,1000,15569.961876
53.51133,1000,15571.052346
17.928521,1000,15572.196512
713.193375,1000,15573.511144
964.064212,1000,15574.813931
124.976213,1000,15575.962515
767.17004,1000,15577.241283
607.144479,1000,15578.522297
71.152494,1000,15579.637512
418.590083,1000,15580.866545
888.735688,1000,15582.158491
833.601958,1000,15583.408556
940.743364,1000,15584.707261
903.726173,1000,15586.0099
1360.54764,1000,15587.351716
384.898966,1000,15588.601015
684.336838,1000,15589.965549
52.170809,1000,15591.122425
906.649309,1000,15592.430781
21.816642,1000,15593.559569
503.217501,1000,15594.849293
396.26816,1000,15596.053356
576.524582,1000,15597.322679
307.212905,1000,15598.478545
91.83458,1000,15599.697755
381.190883,1000,15600.914718
1224.098748,1000,15602.293769
569.130035,1000,15603.532888
73.568128,1000,15604.660449
53.716276,1000,15605.781469
813.222311,1000,15607.076417
832.818105,1000,15608.344572
131.499199,1000,15609.488343
592.575622,1000,15610.750564
545.936965,1000,15612.039321
1025.68855,1000,15613.349584
263.207627,1000,15614.467987
381.35365,1000,15615.646801
49.683757,1000,15616.789708
58.491611,1000,15617.986206
662.385157,1000,15619.335051
558.912266,1000,15620.61339
677.827509,1000,15621.850851
691.88275,1000,15623.109728
518.144739,1000,15624.464953
19.530683,1000,15625.559123
19.172833,1000,15626.723018
84.423267,1000,15627.920185
452.863485,1000,15629.170322
450.527184,1000,15630.500961
23.281024,1000,15631.74642
54.172217,1000,15632.828362
1029.558864,1000,15634.124002
509.488354,1000,15635.402974
289.948398,1000,15636.574401
51.836175,1000,15637.730307
117.718284,1000,15638.916806
22.962682,1000,15640.139491
99.255475,1000,15641.247014
20.888115,1000,15642.378084
349.041451,1000,15643.677495
48.757763,1000,15644.84431
501.913377,1000,15646.077228
57.168526,1000,15647.240131
34.036002,1000,15648.331962
56.671047,1000,15649.432085
410.555495,1000,15650.594762
32.906878,1000,15651.751134
542.771183,1000,15652.959798
154.442122,1000,15654.080018
114.296598,1000,15655.180239
528.445395,1000,15656.438345
116.173161,1000,15657.642051
94.73716,1000,15658.766912
87.789991,1000,15659.883865
541.06319,1000,15661.143177
48.674953,1000,15662.336011
805.387267,1000,15663.686951
19.934702,1000,15664.810366
88.242507,1000,15665.952457
775.627857,1000,15667.295917
92.426675,1000,15668.453295
386.355068,1000,15669.671362
35.92842,1000,15670.746751
123.982141,1000,15671.845321
585.395044,1000,15673.12215
233.626759,1000,15674.275101
106.414927,1000,15675.427292
970.62022,1000,15676.770547
51.968249,1000,15677.890034
710.96412,1000,15679.168947
65.866436,1000,15680.294167
25.657871,1000,15681.565699
45.701402,1000,15682.829598
564.875333,1000,15684.063536
77.241993,1000,15685.149287
133.869903,1000,15686.293223
449.876138,1000,15687.539895
621.555477,1000,15688.841338
71.073005,1000,15689.998403
86.42191,1000,15691.204901
88.319452,1000,15692.366425
67.190248,1000,15693.539045
578.934371,1000,15694.870781
106.044909,1000,15696.07576
59.20434,1000,15697.177403
40.667291,1000,15698.369247
279.276367,1000,15699.564157
20.167306,1000,15700.684956
71.111262,1000,15701.821923
237.259879,1000,15702.983858
87.849571,1000,15704.101489
772.32982,1000,15705.361903
701.374151,1000,15706.607267
119.235081,1000,15707.710138
322.900495,1000,15708.877196
451.930186,1000,15710.028225
797.560604,1000,15711.242036
410.379199,1000,15712.458567
184.482557,1000,15713.589849
457.859986,1000,15714.841675
420.578127,1000,15716.046476
41.766626,1000,15717.205302
865.628869,1000,15718.511461
52.75742,1000,15719.716406
49.886248,1000,15720.850029
35.95083,1000,15721.951613
254.326568,1000,15723.124758
451.530549,1000,15724.304906
216.827199,1000,15725.486781
373.244143,1000,15726.687729
335.103935,1000,15727.901109
24.525355,1000,15729.008932
451.918401,1000,15730.323043
24.960934,1000,15731.507889
566.697334,1000,15732.836028
429.584988,1000,15734.075104
683.274199,1000,15735.374946
540.433346,1000,15736.656887
36.430187,1000,15737.741337
285.704321,1000,15738.918611
497.50095,1000,15740.161378
122.2277,1000,15741.295591
727.529177,1000,15742.622529
433.384728,1000,15743.83412
481.849066,1000,15745.107054
220.241212,1000,15746.281641
85.21601,1000,15747.421188
38.995336,1000,15748.506551
340.576409,1000,15749.669219
400.699261,1000,15750.849765
42.457356,1000,15751.93543
347.546464,1000,15753.092836
412.172642,1000,15754.251508
485.600476,1000,15755.433016
384.535189,1000,15756.625512
36.021223,1000,15757.716203
343.604954,1000,15758.897589
584.817585,1000,15760.173214
573.146151,1000,15761.437112
34.543256,1000,15762.571127
414.895188,1000,15763.805997
815.43447,1000,15765.103096
681.240349,1000,15766.39376
72.998068,1000,15767.624732
806.423472,1000,15768.994264
896.923411,1000,15770.377524
805.217375,1000,15771.730676
377.196311,1000,15772.984613
528.459172,1000,15774.303998
592.962288,1000,15775.630813
759.348204,1000,15776.954172
864.358632,1000,15778.298116
787.040567,1000,15779.640472
69.509908,1000,15780.79248
794.643418,1000,15782.069058
563.442152,1000,15783.30786
333.55695,1000,15784.453041
1015.018025,1000,15785.76413
314.853709,1000,15787.004902
450.868163,1000,15788.218604
441.04431,1000,15789.482965
561.425427,1000,15790.813825
445.178217,1000,15792.11091
391.986404,1000,15793.35025
445.722903,1000,15794.661407
455.684926,1000,15795.953318
469.636206,1000,15797.160351
258.490324,1000,15798.353953
322.359443,1000,15799.637149
432.96173,1000,15800.930634
260.462076,1000,15802.195819
440.885258,1000,15803.471439
420.341761,1000,15804.748059
105.547551,1000,15805.873622
403.12065,1000,15807.107451
395.87477,1000,15808.349651
435.4595,1000,15809.525663
396.00556,1000,15810.690494
204.603714,1000,15811.867042
800.074013,1000,15813.118725
704.065943,1000,15814.347285
784.58612,1000,15815.572509
314.370646,1000,15816.77038
219.651056,1000,15817.974976
414.343295,1000,15819.226224
302.630626,1000,15820.394128
539.545605,1000,15821.64564
395.333602,1000,15822.832422
231.159053,1000,15824.055801
267.467693,1000,15825.281615
400.023983,1000,15826.552552
437.170152,1000,15827.780433
458.373424,1000,15828.994963
225.964567,1000,15830.238917
237.667632,1000,15831.497758
612.514858,1000,15832.776484
461.702893,1000,15834.07694
249.557439,1000,15835.337766
367.264895,1000,15836.600482
456.553631,1000,15837.885535
434.833208,1000,15839.167283
348.912238,1000,15840.44553
450.246244,1000,15841.676387
400.649405,1000,15842.885462
451.071904,1000,15844.129675
524.341703,1000,15845.419133
223.330457,1000,15846.605993
464.302242,1000,15847.835002
517.866404,1000,15849.102902
480.706814,1000,15850.373069
282.203835,1000,15851.599747
210.727099,1000,15852.837681
176.886411,1000,15854.084955
402.23881,1000,15855.379221
551.942063,1000,15856.682746
223.936035,1000,15857.901623
217.626597,1000,15859.085487
446.242179,1000,15860.260979
389.648465,1000,15861.475625
415.347456,1000,15862.675404
377.207404,1000,15863.849382
482.843368,1000,15865.039076
369.555552,1000,15866.243467
494.123687,1000,15867.474954
460.054066,1000,15868.698071
441.164392,1000,15869.878782
451.938584,1000,15871.101393
37.439769,1000,15872.206779
158.772121,1000,15873.380506
47.633495,1000,15874.493393
161.500459,1000,15875.653791
56.709474,1000,15876.789736
387.346506,1000,15878.015023
413.525034,1000,15879.175537
408.776356,1000,15880.337343
293.799764,1000,15881.4784
299.198889,1000,15882.644939
369.360763,1000,15883.892976
263.524961,1000,15885.089704
477.251608,1000,15886.313508
240.98861,1000,15887.544254
310.063582,1000,15888.751725
302.637078,1000,15889.950668
379.609524,1000,15891.189579
363.99399,1000,15892.421913
378.983422,1000,15893.667257
472.784469,1000,15894.874116
330.43099,1000,15896.037843
475.680696,1000,15897.267169
461.414015,1000,15898.532498
421.618279,1000,15899.732188
466.705102,1000,15900.922113
27.677476,1000,15902.02786
197.334735,1000,15903.214271
439.346073,1000,15904.386222
432.918474,1000,15905.581097
341.011601,1000,15906.791084
409.964486,1000,15908.055674
366.569137,1000,15909.298523
475.63161,1000,15910.544024
45.90629,1000,15911.732004
43.146287,1000,15912.911885
392.778556,1000,15914.091913
62.755727,1000,15915.209385
271.405054,1000,15916.415428
346.089912,1000,15917.684605
531.762204,1000,15919.012182
62.256301,1000,15920.141161
41.35331,1000,15921.218862
374.495375,1000,15922.403669
348.890662,1000,15923.638305
44.361231,1000,15924.865192
118.949279,1000,15926.054961
266.046249,1000,15927.245205
338.576363,1000,15928.493285
241.998505,1000,15929.697156
263.803854,1000,15930.91796
276.371267,1000,15932.137261
386.238472,1000,15933.350207
45.229576,1000,15934.44602
320.974606,1000,15935.630772
40.027469,1000,15936.835295
466.312887,1000,15938.069581
397.556498,1000,15939.271977
309.651511,1000,15940.492996
90.767373,1000,15941.681002
355.340672,1000,15942.833749
76.491513,1000,15943.906327
328.577551,1000,15945.120838
295.256138,1000,15946.346611
371.026012,1000,15947.557056
252.105093,1000,15948.776503
32.965693,1000,15949.916764
49.602692,1000,15951.044764
374.290299,1000,15952.267454
398.737324,1000,15953.513494
232.688645,1000,15954.707684
408.380277,1000,15955.897866
137.710557,1000,15957.053149
43.43585,1000,15958.154331
