Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
350	182.63184	28.49228	203.70526	69.03033	200.0699	2.7394261	203.21107	193.98141	200.0	200.0	1750000	89.553345	26.917002	111.87133	-166.17496	89.55254	26.92227	108.90666	-174.29967	-90.36603	7.4314327	16757.75313949585
351	188.72166	21.224314	204.30226	96.91328	187.8136	18.634018	203.8251	135.97597	200.0	200.0	1755000	88.38426	26.054415	108.94765	-160.80107	88.3838	26.057453	108.036385	-171.16592	-89.108215	6.5551057	16812.28867840767
352	192.0641	16.616392	203.63167	121.33639	195.77281	1.9498119	199.53908	192.89066	200.0	200.0	1760000	87.03391	25.474348	104.35729	-124.97156	87.03278	25.479101	119.4574	-126.503044	-87.827934	5.996127	16868.51511645317
353	180.54483	36.73184	203.94113	43.183132	184.10008	12.546168	196.92075	162.17377	200.0	200.0	1765000	85.37484	25.10193	102.6199	-102.85797	85.374146	25.105625	101.807396	-108.89913	-86.122375	6.1697454	16923.966111660004
354	183.37048	17.85015	201.78644	140.8259	200.4011	3.4063513	207.32115	196.64288	200.0	200.0	1770000	83.863495	24.79705	102.96823	-98.64279	83.86314	24.798618	101.69014	-102.277725	-84.558876	5.6136217	16977.276803016663
355	182.14287	32.037262	206.59137	44.56341	201.69138	2.6395147	206.19536	197.21292	200.0	200.0	1775000	82.76308	24.641987	99.864845	-98.24697	82.76282	24.644434	99.53784	-103.18955	-83.472984	5.512251	17031.29395699501
356	193.83305	13.750755	204.87413	149.86253	198.35641	5.1798325	205.89345	191.00046	200.0	200.0	1780000	81.6915	24.406858	98.74315	-112.44437	81.6912	24.410479	97.98017	-111.49141	-82.39742	5.6891894	17087.757384061813
357	187.67221	14.48575	203.84364	149.39505	172.71216	20.709969	195.23965	127.550835	200.0	200.0	1785000	80.36882	23.985365	99.21924	-112.96962	80.36826	23.987808	97.7108	-120.8083	-81.08506	5.227271	17142.40529870987
358	165.26672	42.81024	202.60481	54.115585	195.05661	3.7548466	199.71071	188.00168	200.0	200.0	1790000	79.03232	23.472305	95.493866	-111.91655	79.031906	23.475035	97.78243	-109.4138	-79.85077	5.271129	17196.846527576447
359	179.55608	47.196053	206.17224	29.38511	200.2418	1.0065334	202.45175	198.43793	200.0	200.0	1795000	78.35899	23.03668	95.467415	-92.63535	78.35866	23.038841	93.13931	-93.36583	-79.10706	4.878499	17251.847244024277
360	171.99307	46.55997	207.18475	14.422261	201.53662	2.6777084	206.14665	197.24315	200.0	200.0	1800000	77.6262	22.752983	93.75384	-105.02686	77.62626	22.753336	94.96166	-109.967	-78.29687	4.81961	17306.43545651436
361	181.56062	31.337797	204.77502	72.820114	172.75491	57.955437	207.96751	4.618303	200.0	200.0	1805000	76.89749	22.612608	92.850914	-107.346306	76.89726	22.614912	96.28085	-107.997055	-77.569885	4.8132257	17360.150214910507
362	188.2382	32.50133	206.5236	38.967823	194.1604	3.053439	200.21593	188.86789	200.0	200.0	1810000	76.15049	22.274725	91.2623	-99.98616	76.150505	22.274826	95.31001	-99.0326	-77.003426	4.812903	17416.93329358101
363	181.56773	39.226	201.44606	49.27039	199.96701	4.5714884	208.33574	192.49126	200.0	200.0	1815000	75.721344	21.967321	90.51756	-92.02424	75.721245	21.968521	92.32182	-94.92404	-76.37024	4.4820046	17472.168272972107
364	177.8178	41.788696	202.86075	7.3077617	196.71298	3.837206	202.69266	192.3273	200.0	200.0	1820000	75.06591	21.944506	91.56706	-93.35367	75.065544	21.94633	92.8035	-95.02551	-75.70688	4.496877	17527.266008853912
365	194.17308	12.132742	204.46661	140.4442	195.89705	4.3625636	203.56267	187.8562	200.0	200.0	1825000	74.63837	21.769821	94.05716	-82.18848	74.63823	21.771801	94.028946	-82.12235	-75.36741	4.3336782	17583.344289779663
366	193.15611	9.983222	203.61763	157.87856	191.3042	27.268198	206.49461	110.02664	200.0	200.0	1830000	74.55544	21.513565	92.36732	-70.51008	74.55578	21.51332	90.84975	-70.59579	-75.22954	4.260495	17640.849138259888
367	177.27733	40.27115	205.24591	29.118341	186.49826	17.399076	204.26308	140.68796	200.0	200.0	1835000	74.2629	21.475462	94.76436	-81.952	74.26333	21.47569	88.6812	-85.27706	-75.09305	4.5204663	17696.27289223671
368	185.09096	31.684553	202.97983	39.70792	201.25688	3.4445062	205.7899	193.79617	200.0	200.0	1840000	74.21064	21.486387	91.52171	-92.99586	74.210785	21.489101	89.63471	-96.26622	-74.969025	4.516838	17750.448938846588
369	193.44885	8.541213	203.1217	167.49036	197.49237	3.6349618	201.72751	188.39261	200.0	200.0	1845000	74.50256	21.576942	89.796265	-95.79987	74.50262	21.577717	92.78978	-94.64591	-75.17334	4.3840265	17806.11500453949
370	192.7758	9.9737015	203.77028	165.56563	195.48096	7.2378693	203.1505	183.81859	200.0	200.0	1850000	74.62453	21.77516	91.61373	-92.74178	74.62422	21.776758	88.34735	-95.02217	-75.34731	4.620572	17861.24566435814
371	194.01353	6.908691	202.78297	175.85246	190.48267	18.106707	207.96391	138.21272	200.0	200.0	1855000	74.918175	22.380518	104.38899	-99.756805	74.91792	22.381582	92.707466	-93.78116	-75.64773	4.2695227	17916.067977190018
372	195.84529	5.8031054	206.21124	178.14478	199.15607	3.3732913	205.50241	194.4389	200.0	200.0	1860000	75.21836	22.702644	91.3343	-96.788765	75.21826	22.70502	92.30182	-96.67047	-75.95578	4.672248	17971.698754549026
373	187.40717	34.99854	203.99835	29.25554	201.01839	2.7360423	207.77977	197.8908	200.0	200.0	1865000	74.90312	22.853333	96.31444	-98.12342	74.90288	22.855858	92.34841	-98.36788	-75.71213	4.7609334	18027.190838098526
374	186.75139	24.17162	203.08693	106.82507	171.75386	25.606327	196.0339	125.60722	200.0	200.0	1870000	74.57298	22.94782	95.756836	-97.28521	74.572945	22.949461	94.710144	-96.18561	-75.44451	4.850479	18082.0342772007
375	173.21472	51.446545	207.80634	4.9397035	202.43977	2.6064682	207.1469	198.52325	200.0	200.0	1875000	73.97677	23.020224	91.45268	-95.16423	73.976814	23.021906	90.716156	-90.60709	-74.884125	5.142022	18138.213547945023
376	189.1626	16.832182	205.99467	138.67326	198.91977	2.8423529	202.89357	193.42107	200.0	200.0	1880000	73.59164	23.031662	107.84489	-90.76302	73.59151	23.03373	111.80214	-91.95611	-74.492065	4.984983	18194.357714176178
377	196.62404	8.116342	205.12257	162.78448	198.05237	3.5030913	205.65373	193.78633	200.0	200.0	1885000	73.37329	23.085806	150.57915	-92.498665	73.373535	23.086617	143.55174	-93.541664	-74.19569	4.841	18251.105486631393
378	192.94337	18.40605	203.04646	106.485466	199.56471	2.951534	205.14069	196.08353	200.0	200.0	1890000	73.51002	22.88764	200.33615	-95.781944	73.51002	22.889597	193.2615	-95.0452	-74.512314	5.101512	18307.492309331894
379	194.13771	11.854678	205.5094	153.46451	201.39156	4.161012	207.32185	192.21657	200.0	200.0	1895000	73.163185	22.68504	239.51515	-102.038506	73.16321	22.68654	244.71	-103.34708	-74.31077	5.493163	18365.408393621445
380	191.23055	34.747746	204.5829	21.997866	190.29889	23.209013	206.66006	122.65502	200.0	200.0	1900000	72.39339	22.38797	288.67755	-110.16892	72.39283	22.390959	285.71564	-114.940994	-73.7565	6.9184265	18420.858929395676
381	188.05254	38.230343	207.55827	5.7757735	192.82372	4.252058	198.08447	183.97011	200.0	200.0	1905000	71.01401	22.230425	235.98802	-115.13113	71.01389	22.232655	246.03072	-112.6889	-72.138336	6.366288	18477.751572847366
382	84.23648	92.34641	205.27507	0.31473842	5.0336566	0.92818886	6.3439784	3.6199841	200.0	200.0	1910000	66.88947	21.792662	220.02405	-104.30298	66.88894	21.796995	218.4428	-107.80025	-70.08069	11.027894	18527.10389637947
383	98.15845	70.98957	201.86404	4.360043	202.63963	3.797347	207.33644	194.64447	200.0	200.0	1915000	67.37985	20.717916	200.62431	-110.91263	67.379974	20.719954	196.82141	-111.11853	-69.03022	6.5750656	18578.50251841545
384	177.06808	41.074932	203.43793	39.958786	199.6927	2.0048976	204.20276	196.90263	200.0	200.0	1920000	67.75241	20.69982	205.09067	-99.89148	67.752396	20.702406	202.82913	-103.08193	-68.57598	4.956885	18633.75795030594
385	188.71207	23.908997	205.66783	113.27689	195.0601	19.52112	204.8567	136.93596	200.0	200.0	1925000	67.01868	20.12133	193.8559	-107.656555	67.018906	20.12346	188.91922	-104.10417	-68.26495	6.091229	18689.71617126465
386	60.938404	50.406063	197.3511	2.1108751	43.79806	34.895382	131.92961	4.6949453	200.0	200.0	1930000	63.218815	18.600956	185.8364	-111.01092	63.219143	18.602665	192.68242	-119.955444	-64.569786	5.5531526	18736.690768957138
387	57.02698	59.022717	179.25208	4.5786157	178.70586	48.717594	200.79759	33.007538	200.0	200.0	1935000	61.201298	18.029522	189.05539	-114.14974	61.201	18.034027	182.81512	-119.954315	-62.18187	4.6840773	18785.593943595886
388	168.04945	47.702267	205.7905	14.3664	192.4266	3.6675637	197.33798	185.49017	200.0	200.0	1940000	61.338528	18.270601	171.25848	-101.94552	61.338516	18.273073	171.23708	-109.49636	-62.320324	4.1760516	18839.37281394005
389	192.83456	8.924998	203.9051	163.90237	196.47534	2.6613722	200.40356	191.19235	200.0	200.0	1945000	62.086685	18.488413	138.43466	-95.08894	62.08629	18.492296	142.28113	-93.89709	-62.943768	4.0056224	18894.27858352661
390	179.29822	40.90465	205.47824	3.7765424	88.25272	85.3748	196.47107	5.664031	200.0	200.0	1950000	62.09529	18.910986	119.562096	-99.99062	62.09424	18.915956	117.0313	-100.18068	-63.009567	4.882216	18949.04642724991
391	182.9234	53.10421	206.44609	3.2548616	201.61374	2.234985	205.28854	197.43268	200.0	200.0	1955000	63.53724	19.36484	114.01534	-101.77443	63.536854	19.368385	112.442345	-105.64238	-64.4287	4.6739445	19006.287306308746
392	186.70255	38.116577	206.18132	42.614613	197.39774	6.440083	204.56926	182.29785	200.0	200.0	1960000	64.45204	19.742567	98.741196	-110.292694	64.45181	19.744589	96.168106	-114.585594	-65.38418	4.662726	19063.263202667236
393	195.66797	11.374867	204.14668	155.62506	203.20718	3.2256398	208.61264	195.76141	200.0	200.0	1965000	65.50525	20.184822	87.01924	-119.998085	65.505646	20.185652	86.28	-122.20244	-66.42615	4.686823	19121.241793870926
394	192.34598	10.094949	201.9594	155.55963	196.68271	2.7749543	200.73012	189.3401	200.0	200.0	1970000	64.489334	20.498615	88.72351	-126.493774	64.489006	20.501032	82.57278	-128.06766	-65.79556	5.597144	19178.307046175003
395	198.49303	6.0095344	205.75902	180.57918	173.76047	49.442177	206.94514	64.93796	200.0	200.0	1975000	62.929005	20.06023	85.325226	-127.79525	62.929005	20.062798	82.101166	-127.23108	-64.69444	5.6188107	19235.1997051239
396	121.41562	66.15527	200.09421	21.06274	197.12161	2.7121968	201.30875	191.9514	200.0	200.0	1980000	61.0609	19.36004	82.13456	-124.99488	61.060406	19.364082	82.19496	-127.05575	-62.93385	6.7365127	19287.244881629944
397	171.7957	46.499424	203.80501	2.1386175	161.51059	45.824375	201.42053	42.17728	200.0	200.0	1985000	60.703735	20.164375	82.7661	-126.58795	60.703182	20.169891	82.57336	-127.94625	-62.38345	5.960775	19341.473977565765
398	127.6996	68.986824	199.29564	6.055907	189.03464	19.079905	203.04129	150.87233	200.0	200.0	1990000	61.49048	20.362932	82.76999	-124.96144	61.490208	20.366428	81.0963	-124.79178	-63.110855	6.1063256	19394.173300266266
399	174.86603	28.34971	203.79544	87.45558	195.43898	3.9645576	201.67874	188.19104	200.0	200.0	1995000	62.789207	21.103535	81.70462	-120.00031	62.788853	21.107464	81.646194	-122.73418	-64.488045	6.3787017	19447.970573425293
400	159.80714	52.59593	200.0927	22.450699	202.44426	2.6849952	207.67458	199.17119	200.0	200.0	2000000	65.25772	21.765413	82.47522	-119.217285	65.25756	21.767414	85.03698	-121.18867	-66.485466	6.174132	19502.354420900345
401	163.99748	44.351307	201.24228	32.836998	192.59332	3.9474294	199.02527	186.99937	200.0	200.0	2005000	66.31149	21.873487	83.812836	-122.43917	66.311134	21.875303	84.327805	-122.44879	-67.51113	5.723864	19556.361508369446
402	184.63301	20.779236	199.57516	112.500465	166.81346	24.74285	191.38177	129.6759	200.0	200.0	2010000	66.93171	22.224556	90.73691	-124.66903	66.93146	22.225897	85.05624	-125.1863	-68.08694	5.831404	19610.85214304924
403	120.76832	74.594795	200.1844	9.449241	196.47144	2.9791102	200.9806	193.13216	200.0	200.0	2015000	66.61407	22.45392	86.082146	-124.954254	66.6145	22.453583	87.32585	-126.62982	-68.211075	7.2923493	19663.287543535233
404	183.69066	26.647352	202.80429	94.868774	199.30997	2.051233	202.67303	195.0101	200.0	200.0	2020000	66.68218	22.602808	87.84876	-122.52317	66.681915	22.605532	87.50555	-122.164345	-68.111176	6.5875797	19718.927624940872
405	171.0273	45.283794	202.28145	2.8209429	183.39204	18.981316	199.97008	128.62979	200.0	200.0	2025000	66.91603	22.754177	90.45936	-114.89234	66.915886	22.756317	84.87808	-114.712616	-68.1737	5.9389663	19774.235016584396
406	134.97731	75.03309	204.60341	13.88314	200.21423	2.8463933	206.00235	196.86105	200.0	200.0	2030000	65.551674	22.438572	87.10676	-110.06699	65.55157	22.44046	89.534744	-111.80434	-66.846214	5.859564	19827.095586538315
407	191.82072	11.928673	201.22961	141.65721	189.94058	6.3774843	194.85194	171.27094	200.0	200.0	2035000	63.947136	22.345623	83.1995	-115.0126	63.946697	22.348127	83.36144	-115.909035	-65.30118	5.95083	19882.535466194153
408	171.36256	38.493084	197.64525	51.676144	199.74933	3.814081	208.16171	195.04843	200.0	200.0	2040000	64.085045	22.721619	84.1622	-119.38482	64.08437	22.726282	83.86043	-125.80997	-65.646935	6.9942765	19936.199725866318
409	185.57639	33.475117	207.52646	27.564726	187.48495	20.028074	202.84056	130.57892	200.0	200.0	2045000	65.14003	23.239641	85.25505	-117.771866	65.14018	23.241402	84.81183	-118.90897	-66.4469	7.141728	19992.208849430084
410	180.18022	33.805256	205.04384	35.749954	186.63673	18.601444	200.87907	132.10138	200.0	200.0	2050000	66.55411	24.116854	87.31997	-121.23218	66.5537	24.120012	88.1417	-123.62994	-68.05976	6.4186826	20047.472675323486
411	186.82138	22.229898	200.67836	81.52381	188.54001	4.0867534	198.89104	183.18912	200.0	200.0	2055000	67.90892	24.849852	87.00781	-109.96893	67.90898	24.852018	86.633156	-110.74292	-69.35444	7.312626	20103.9998087883
412	158.00916	50.191616	202.38518	16.491133	158.30537	26.941372	200.77255	133.74744	200.0	200.0	2060000	69.2112	25.095156	88.6631	-104.733505	69.21063	25.09989	88.47715	-106.88583	-70.74979	7.3984985	20157.044335842133
413	143.27597	61.958443	197.63985	14.821774	190.14372	3.4552987	196.63008	184.55638	200.0	200.0	2065000	68.22985	24.526682	87.97847	-82.425804	68.229385	24.528452	87.30273	-82.60114	-69.44163	7.4622297	20211.70168018341
414	166.32213	47.179394	202.5154	3.4095192	201.13565	2.7248821	207.7081	197.64844	200.0	200.0	2070000	66.70135	23.993612	95.13484	-79.64023	66.70096	23.996828	86.23827	-77.29408	-67.66422	6.534375	20266.123312711716
415	187.25389	21.242048	206.00255	114.27011	196.97151	5.715516	209.07954	189.38223	200.0	200.0	2075000	66.55841	23.787144	90.12639	-72.44626	66.55836	23.787645	83.53726	-80.55577	-67.73478	6.4234858	20323.667512893677
416	189.49217	13.800025	203.70746	143.49489	201.24774	5.307832	209.71829	195.43282	200.0	200.0	2080000	66.869965	23.724825	84.9031	-67.36524	66.870316	23.725676	96.88498	-65.90311	-68.052734	6.351093	20380.528866767883
417	174.81004	42.82892	200.98276	11.999497	194.20142	6.837628	204.17836	185.2941	200.0	200.0	2085000	66.876144	23.507845	91.62247	-62.49986	66.8765	23.506765	90.8119	-60.94742	-68.102844	6.98305	20435.534308195114
418	187.93	22.317163	202.38316	83.15078	195.86931	2.6666567	200.79245	191.2281	200.0	200.0	2090000	67.70785	23.851957	89.11793	-60.015785	67.70804	23.852816	89.817245	-58.18173	-68.82756	5.8551173	20490.474703788757
419	187.64015	16.230597	203.59221	127.778946	199.73956	4.390652	208.21393	192.0917	200.0	200.0	2095000	68.57992	24.027374	88.26072	-54.0895	68.5808	24.02755	89.22091	-61.927147	-69.673836	5.8322334	20546.12820625305
420	181.96065	23.876312	204.37515	95.264206	191.08426	3.9110408	196.76181	182.79918	200.0	200.0	2100000	70.13091	23.895464	109.64766	-59.55973	70.13144	23.89421	106.297676	-64.23764	-71.21274	5.9937773	20599.926763534546
421	177.81955	45.813972	201.9421	5.3478947	194.49246	3.7675476	201.92484	189.44565	200.0	200.0	2105000	70.10307	23.637764	115.04309	-64.95725	70.103584	23.639364	112.428116	-67.27797	-71.27708	6.574336	20655.018739938736
422	174.72432	30.79413	201.45175	40.941208	193.34563	2.4509404	196.65363	189.98509	200.0	200.0	2110000	69.55352	23.751144	126.51102	-73.27084	69.554184	23.754045	119.973045	-81.91762	-71.23785	7.6064224	20711.118931293488
423	187.34262	25.051926	205.56148	98.98498	200.776	3.862409	205.9455	193.03947	200.0	200.0	2115000	71.030815	23.912031	146.87967	-72.77356	71.03133	23.91144	140.05032	-68.19726	-72.115616	6.37905	20768.690652132034
424	193.93109	23.229086	205.73376	82.27245	193.94536	10.590989	206.77838	170.49332	200.0	200.0	2120000	70.638115	23.484047	207.75002	-72.869225	70.639	23.483889	201.32722	-69.433266	-71.74415	7.3709188	20828.439643383026
425	105.51807	76.28193	203.04164	0.92656463	104.11871	70.61718	191.17561	0.97568053	200.0	200.0	2125000	70.22492	22.716766	318.44833	-66.57064	70.22432	22.719883	311.23312	-64.21313	-71.82997	7.414157	20879.909177064896
426	161.45488	36.288013	205.88257	48.051254	192.36441	10.824187	203.12796	166.75725	200.0	200.0	2130000	69.01061	22.32899	458.5051	-68.59286	69.009476	22.32846	445.2856	-68.261856	-70.07545	6.2085423	20934.05809879303
427	195.21051	6.7324705	205.75328	179.56967	199.40617	3.4274182	203.40346	192.23734	200.0	200.0	2135000	68.08791	22.687233	584.7254	-68.455055	68.08587	22.691948	577.6418	-69.296745	-69.3013	6.5968804	20992.204478502274
428	86.87886	86.39802	205.9826	1.353464	12.70784	20.408937	72.98909	2.3321333	200.0	200.0	2140000	69.78053	24.714796	691.07764	-69.80708	69.776825	24.729782	692.2669	-69.14336	-72.21846	14.386178	21043.08946299553
429	14.82078	17.059288	56.000275	0.84028774	5.7264867	4.258483	12.39967	0.79819566	200.0	200.0	2145000	76.96523	30.992514	789.58075	-69.290985	76.96194	31.013111	728.94275	-72.177826	-83.064865	29.968882	21090.932905435562
430	0.9321812	0.41237435	1.6658221	0.1771347	1.401809	0.32936567	2.0960789	1.0998437	200.0	200.0	2150000	102.02639	42.29284	617.2137	-77.72474	102.024025	42.304195	618.9235	-82.64608	-111.1903	50.302124	21139.18757200241
431	3.4052138	1.7210554	6.276197	0.6794124	3.402177	1.2740034	5.714911	1.7583588	200.0	200.0	2155000	124.07788	45.388203	570.1877	-91.222176	124.073296	45.41408	548.0426	-90.29999	-132.81233	47.362118	21186.295733213425
432	18.564999	11.872763	45.14172	3.6042895	5.7672515	1.4939407	8.78974	3.2004874	200.0	200.0	2160000	133.64551	48.52314	536.00476	-100.79148	133.64168	48.542076	554.37146	-112.00645	-140.0533	50.64976	21234.075939893723
433	21.513817	14.630167	54.701683	3.7790856	3.3443532	0.6700127	4.597073	2.400819	200.0	200.0	2165000	139.50153	50.076252	506.55225	-143.06717	139.50145	50.087074	501.74222	-134.15785	-145.46141	44.92391	21281.664315223694
434	12.473711	9.46543	45.725082	1.8286338	8.737699	5.251975	18.241953	3.637131	200.0	200.0	2170000	133.38133	48.659855	450.74768	-156.06631	133.37836	48.67696	449.9131	-162.54143	-139.24002	41.92985	21329.37960457802
435	9.371777	7.0356708	30.108038	0.28003472	13.536608	8.824669	26.884468	3.1049142	200.0	200.0	2175000	125.76567	46.873825	453.1875	-169.08572	125.762634	46.885838	444.93546	-161.01826	-130.60672	36.049957	21377.10560464859
436	5.277189	6.147975	22.168905	0.15881659	6.980626	0.9255168	8.178904	4.757908	200.0	200.0	2180000	110.05981	42.964928	436.52347	-179.65675	110.05768	42.97737	429.39105	-185.21735	-115.5287	31.459341	21424.56072449684
437	7.249448	4.9859743	18.276255	0.49416256	4.9724174	0.43905577	6.0907373	4.4737706	200.0	200.0	2185000	100.71086	40.48067	415.34818	-176.09367	100.71015	40.48959	401.4118	-176.83488	-102.970436	20.885962	21471.851620435715
438	2.954722	2.8817363	12.061221	0.32796583	2.1209676	0.2917465	2.5634978	1.6012738	200.0	200.0	2190000	87.44384	36.846264	350.1611	-177.77937	87.44345	36.851383	349.1192	-180.57426	-89.4903	17.967657	21518.96397614479
439	4.1568804	3.2233899	11.906358	0.4039329	1.5686467	0.18088722	1.8488975	1.332877	200.0	200.0	2195000	78.78657	34.15021	329.58032	-183.03123	78.78502	34.15523	320.14282	-183.54399	-81.43878	15.826797	21565.856260299683
440	8.277831	6.3831553	22.021301	0.5942601	1.5713586	0.30812952	2.3432016	1.272715	200.0	200.0	2200000	69.3864	31.368408	311.81055	-181.06512	69.38534	31.370872	308.54694	-179.49709	-71.79785	12.595051	21613.46411204338
441	7.152438	6.546635	23.542768	0.62477666	19.252216	2.3028705	23.973671	15.107397	200.0	200.0	2205000	62.689053	29.217815	301.99063	-173.88498	62.689186	29.21776	302.49686	-176.97798	-66.49919	11.03525	21661.075626134872
442	15.001208	9.897711	30.805906	0.89690995	1.8421196	0.24181762	2.4333766	1.5424033	200.0	200.0	2210000	55.329796	26.522823	275.50848	-167.56462	55.33058	26.523005	271.2431	-171.34831	-57.841713	10.113382	21708.692443847656
443	8.094246	8.076526	28.232033	0.53863883	15.236191	2.0810814	18.828384	12.414039	200.0	200.0	2215000	53.157333	25.098629	232.61958	-172.2783	53.157547	25.101397	231.30817	-164.61943	-55.364456	8.490564	21756.178040266037
444	46.73485	54.461723	194.74283	6.7905054	78.293076	37.687244	119.0949	16.814426	200.0	200.0	2220000	51.69731	24.252668	201.40605	-170.34685	51.696716	24.255716	204.86774	-165.35631	-53.539787	7.7580647	21804.88197517395
445	112.08396	54.42588	199.6724	17.227066	185.01402	28.307043	198.74957	101.577034	200.0	200.0	2225000	54.134407	23.926245	167.8073	-171.49445	54.13394	23.928036	163.69604	-161.17035	-55.47897	6.6381845	21856.679220199585
446	145.22165	40.101196	197.31642	37.649807	100.22937	45.217632	177.7684	27.78916	200.0	200.0	2230000	56.76325	23.601593	137.76193	-151.52586	56.763454	23.603474	136.64075	-151.59772	-57.86702	6.1577663	21909.43574476242
447	57.032825	43.767193	192.7468	5.414101	27.950933	2.3524468	30.741747	23.378122	200.0	200.0	2235000	55.482887	22.44091	106.0261	-141.2257	55.48228	22.444988	104.67949	-142.89925	-56.8971	5.890581	21957.687492132187
448	56.59747	26.940685	109.8218	10.326518	40.714268	9.308364	57.089302	29.65376	200.0	200.0	2240000	53.11851	21.087027	95.03126	-128.74527	53.119118	21.086521	92.14415	-123.39913	-54.092663	4.4141364	22005.736911058426
449	81.97576	59.734802	201.54082	3.1736474	141.46985	71.52137	197.78152	13.756997	200.0	200.0	2245000	52.509216	20.951397	71.82008	-126.23005	52.508896	20.95249	76.537704	-129.63313	-53.23407	4.4877477	22057.533445835114
450	145.04741	72.814186	203.89491	1.6463374	121.80685	69.6565	199.57816	7.8920417	200.0	200.0	2250000	53.984386	21.725296	70.07951	-120.93176	53.98476	21.724937	71.76901	-126.10632	-54.74721	4.7599773	22113.006252527237
451	109.75638	63.073544	197.03531	0.4773323	147.23389	37.462696	190.2814	86.96278	200.0	200.0	2255000	54.448563	22.165226	74.44984	-124.29466	54.448544	22.167055	75.25782	-126.36412	-55.359962	5.0096006	22166.41792154312
452	115.780205	66.10955	202.85599	3.810011	118.90891	40.331547	188.0965	64.06481	200.0	200.0	2260000	54.490013	22.2943	69.7347	-129.14062	54.489964	22.296154	75.96511	-126.96154	-55.55264	5.660717	22218.949115753174
453	150.49687	55.957634	201.16534	10.275811	189.18561	20.978786	204.51703	146.7907	200.0	200.0	2265000	53.902466	22.64467	69.676956	-133.86803	53.902172	22.645094	76.962006	-131.92343	-55.02255	6.4494443	22272.47533607483
454	148.42885	55.492798	206.18529	2.2393844	159.65201	39.559147	201.62848	84.44391	200.0	200.0	2270000	54.307407	22.90758	76.13574	-140.07507	54.307896	22.905228	71.93096	-137.82379	-55.200058	5.820035	22326.91112804413
455	136.43929	42.965034	190.25276	47.107906	181.68823	18.049202	200.90918	139.6433	200.0	200.0	2275000	53.728535	23.019985	70.583496	-148.10146	53.728954	23.019337	71.85344	-144.74792	-54.89843	6.75514	22379.603711605072
456	145.49507	48.740993	193.51852	13.834917	130.27382	2.9394972	135.2658	126.009575	200.0	200.0	2280000	53.558365	23.067194	72.29964	-156.87761	53.55852	23.068077	73.736855	-150.9741	-54.7872	8.06767	22432.937937498093
457	166.60785	33.70362	205.08649	96.59085	197.42383	5.7807727	203.39053	182.368	200.0	200.0	2285000	53.667454	23.706408	73.21319	-149.8916	53.66738	23.706444	72.57882	-151.16457	-54.878124	8.532779	22488.846080303192
458	188.54646	21.127186	205.34982	119.28191	163.64165	58.56638	204.80937	32.591644	200.0	200.0	2290000	54.58939	24.143631	74.732864	-150.99118	54.590008	24.143707	75.364944	-150.70056	-55.978474	10.025131	22545.45776295662
459	187.00417	34.083416	206.91484	28.223076	192.69742	5.2039757	200.93541	182.4042	200.0	200.0	2295000	55.8091	24.990837	79.2433	-131.32736	55.80902	24.990984	76.309685	-134.00523	-57.33157	12.769883	22602.492839574814
460	181.08098	40.39558	205.06627	34.312714	196.088	7.496753	204.43071	180.99963	200.0	200.0	2300000	57.98491	26.063278	77.4824	-128.56558	57.985115	26.064144	77.916824	-124.41111	-59.465607	9.891567	22659.091656923294
461	176.1496	22.87121	202.56017	117.98877	188.53146	8.425057	203.04115	179.68681	200.0	200.0	2305000	59.066135	26.308733	82.257065	-124.81025	59.065823	26.30872	83.76607	-129.27472	-60.50979	10.0465355	22714.92742395401
462	170.64842	32.38778	205.66682	102.91229	110.45046	14.984809	133.38144	94.51313	200.0	200.0	2310000	60.275463	26.417425	81.40674	-136.48277	60.27496	26.418726	79.78532	-129.98824	-61.794094	8.929236	22768.83172559738
463	60.836952	28.562656	116.97873	10.751619	46.85201	3.2445688	53.896854	43.337914	200.0	200.0	2315000	57.635685	25.390944	90.144196	-136.29353	57.635098	25.395796	82.883675	-136.65816	-59.559437	9.707429	22816.95465707779
464	84.61555	51.103283	194.40907	11.673256	111.30699	18.027618	149.32051	94.800224	200.0	200.0	2320000	54.343136	23.976082	75.93239	-138.92209	54.342903	23.976809	76.66088	-138.74469	-56.058468	10.136635	22866.94867324829
465	59.917503	51.952866	191.25172	1.2339945	7.1439667	0.9111284	8.505016	5.638414	200.0	200.0	2325000	52.076584	23.083359	74.75464	-140.45866	52.07597	23.085148	72.28784	-139.21416	-53.40194	7.574982	22915.80378317833
466	21.28608	13.341798	52.35666	2.9438913	30.331593	1.7772357	32.987648	27.910406	200.0	200.0	2330000	47.854183	21.13641	71.27404	-141.13074	47.854073	21.135376	69.458885	-143.0484	-49.22447	5.792905	22964.00833749771
467	28.677803	28.241543	94.99494	0.13629554	95.61757	58.031685	193.05289	4.501579	200.0	200.0	2335000	44.976887	20.070868	61.281094	-132.57689	44.97704	20.071245	67.94861	-140.437	-45.610096	4.7972813	23012.960267066956
