Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
370	166.28278	16.57386	180.05656	108.14198	200.0	88.43355	7.9961853	93.911865	47.23924	1484000	5.531311e-08	9.366661	-0.015288775	-4.7252736	2.116583	0.013184722	0.19275	9.0	7858.119768619537
371	173.40262	4.5920625	178.69727	164.49066	200.0	90.030556	3.565722	93.27454	67.65916	1488000	0.0	4.0914283	-0.011170777	-2.6797466	2.132629	0.0069151907	0.103	7.0	7879.590957164764
372	161.25323	16.716846	176.77243	113.10956	200.0	86.509476	8.319601	93.36441	34.328598	1492000	-1.9073487e-09	21.937094	-0.008471062	-15.726984	2.150434	0.010467897	0.089	2.0	7901.3352308273315
373	166.45589	22.79618	181.08067	77.71977	200.0	86.62237	11.271368	92.21737	19.289888	1496000	9.536744e-10	20.184904	-0.005580962	-7.6707487	2.060025	0.014432567	0.1545	2.0	7922.860971212387
374	163.04294	24.304773	177.74222	68.874985	200.0	84.62115	14.489042	92.86478	10.158173	1500000	3.6239623e-08	36.551292	-0.00699031	-22.338917	2.1004493	0.011836303	0.199	2.0	7944.406752586365
375	164.7532	27.284805	179.36981	62.47532	200.0	84.36862	13.405192	92.88431	32.231834	1504000	-1.525879e-08	17.910706	-0.011368959	-13.444734	2.1307619	0.0116727725	0.127	3.0	7966.127357244492
376	170.94528	6.331098	178.34895	151.4939	200.0	89.13573	5.449291	93.02827	49.24943	1508000	-4.005432e-08	6.2757297	-0.0140687255	-3.10592	2.1662545	0.01853572	0.23975	12.0	7987.701145172119
377	172.20174	8.480067	182.52066	138.5407	200.0	89.112595	4.51686	92.99262	37.999477	1512000	-1.9073487e-09	6.466539	-0.026876902	-4.932764	2.1208496	0.010282467	0.162	79.0	8009.370970010757
378	167.54396	23.905437	179.99551	68.77651	200.0	87.961296	12.33318	93.37898	14.825978	1516000	2.0980835e-08	29.13651	-0.015966654	-24.942396	2.1681828	0.016475514	0.15525	12.0	8030.966453075409
379	158.16483	24.210375	176.95241	83.8587	200.0	81.126625	17.713652	93.22489	18.228	1520000	1.8119811e-08	59.759377	-0.0108190905	-40.18666	2.1999822	0.015465014	0.16575	3.0	8052.765877485275
380	167.80396	19.114975	180.62653	107.702	200.0	87.02021	10.289805	93.31433	15.298408	1524000	9.536744e-10	106.167076	-0.007432966	-77.328674	2.1045942	0.019832363	0.29	3.0	8074.966797828674
381	169.97672	7.6522145	179.67197	148.7536	200.0	87.45359	8.033976	93.512985	25.161253	1528000	-3.8146974e-09	23.510635	-0.035753503	-18.615013	2.1596045	0.0036125935	0.1495	79.0	8096.7380475997925
382	174.18567	5.294905	181.1894	159.95514	200.0	90.32003	2.672057	93.41808	75.23359	1532000	1.9073486e-08	4.491361	-0.008199847	-2.6155796	2.096024	0.004062332	0.01575	2.0	8118.329653501511
383	173.47675	5.278431	181.16646	157.3618	200.0	90.56604	4.1911125	93.373795	45.277355	1536000	-2.3841858e-08	26.948868	-0.004802518	-9.179192	2.144491	0.00694926	0.0905	2.0	8139.882179260254
384	173.50078	4.8815813	180.6197	162.03812	200.0	90.06877	3.4470477	93.21294	65.3675	1540000	-9.536743e-09	9.054865	-0.008333193	-5.6103067	2.0955338	0.011552315	0.1275	4.0	8161.516033649445
385	173.49269	4.572846	179.57613	161.99913	200.0	90.38617	2.9783654	92.25076	48.640583	1544000	-1.01089476e-07	24.923182	-0.0028570995	-22.72478	2.1475105	0.020693464	0.3255	3.0	8183.01718711853
386	163.7692	19.870918	182.3288	101.00228	200.0	86.512405	11.64634	92.25289	40.44245	1548000	2.2888184e-08	39.20105	-0.012306048	-21.246174	2.0416257	0.021271704	0.24875	5.0	8204.612416744232
387	164.42453	21.432701	182.77187	107.495445	200.0	84.30957	13.797681	92.3386	30.34706	1552000	-5.531311e-08	51.409466	-0.012171916	-32.19243	2.126717	0.019620035	0.2425	6.0	8226.462342262268
388	164.29959	37.47983	180.7584	4.577058	200.0	81.96792	19.388193	92.88843	-12.188863	1556000	7.629395e-09	66.95221	-0.008090631	-37.945904	2.1067276	0.0214421	0.28675	2.0	8248.003351926804
389	166.89609	25.168543	181.32191	61.381416	200.0	85.51837	17.967888	94.406685	-1.1041303	1560000	3.8146974e-09	16.99388	-0.007860987	-10.84964	2.1341574	0.01471466	0.144	3.0	8269.811653375626
390	167.34479	7.188255	179.11832	151.42175	200.0	89.20331	4.121745	95.63082	65.8644	1564000	5.7220458e-08	9.442022	-0.00796117	-5.698248	2.1406844	0.01155979	0.079	4.0	8292.003182649612
391	162.36363	27.467197	180.85356	68.27366	200.0	84.42708	15.751966	94.16302	-0.4059689	1568000	9.536744e-10	32.14645	-0.025270255	-23.071514	2.1202483	0.015636995	0.17675	24.0	8313.6741065979
392	169.1807	9.524167	180.08958	146.52855	200.0	88.48209	4.580107	94.284485	66.757904	1572000	1.3351441e-08	9.529198	-0.008733499	-5.2489543	2.1256182	0.014638128	0.13975	2.0	8335.42540717125
393	170.11511	11.309832	184.4237	144.58397	200.0	87.57138	10.860606	94.67514	32.908043	1576000	-3.8146974e-09	34.097996	-0.009213055	-28.049606	2.1547694	0.01587295	0.234	3.0	8356.986850738525
394	169.1669	6.418424	178.66205	153.84482	200.0	88.727356	5.0474067	94.67561	60.65219	1580000	-3.1471252e-08	6.2668877	-0.008555886	-3.0644925	2.1280663	0.0060052937	0.08625	2.0	8378.587748289108
395	169.0334	15.2495985	178.37596	105.532524	200.0	88.28393	7.4286704	93.945435	50.230392	1584000	2.9325486e-08	11.223124	-0.0024124873	-3.748683	2.0842495	0.026216395	0.2325	1.0	8400.090891361237
396	170.52364	9.860385	181.04318	136.6443	200.0	88.770485	5.4404507	93.86925	63.609047	1588000	-1.66893e-08	5.9860334	-0.035964645	-3.4217	2.11445	0.010262058	0.221	79.0	8421.773669481277
397	170.59923	11.555782	180.22821	136.32771	200.0	88.541016	5.527041	92.66443	59.94251	1592000	-2.2888184e-08	8.924722	-0.012771973	-4.190161	2.0124917	0.021272814	0.2595	7.0	8443.422381401062
398	169.13574	14.88407	184.6889	127.26979	200.0	88.672104	7.1139507	93.93036	42.15959	1596000	-2.4795533e-08	23.8581	-0.010695529	-16.786983	2.1012738	0.016117867	0.22425	7.0	8464.975390434265
399	167.33908	32.64954	180.17368	26.583338	200.0	88.69795	9.468898	93.46605	31.963905	1600000	3.242493e-08	28.153044	-0.007292296	-18.316229	2.0675547	0.00921676	0.1325	3.0	8486.659418582916
400	170.95233	11.860591	179.89778	132.25378	200.0	88.322174	7.161779	93.54003	35.83101	1604000	3.4332274e-08	8.730623	-0.011003769	-5.3930464	2.0674293	0.008227952	0.0835	2.0	8508.96923327446
401	164.73193	23.65221	178.21738	73.79201	200.0	86.89278	11.665941	93.98537	18.735825	1608000	0.0	52.028297	-0.008482628	-36.777588	2.0453389	0.016466008	0.16025	2.0	8530.328798770905
402	171.69788	8.418726	181.12598	142.3731	200.0	86.38505	10.105263	92.69205	39.02073	1612000	-3.8146974e-09	27.530697	-0.011364138	-21.684416	2.158949	0.008310254	0.10625	7.0	8551.967950582504
403	170.56735	8.845224	179.21864	147.75542	200.0	89.28212	4.7997646	92.81937	65.78315	1616000	-1.1444092e-08	9.681047	-0.029989624	-3.3433237	2.0764198	0.009735719	0.181	79.0	8573.456894397736
404	172.89859	6.761757	179.40614	152.84308	200.0	89.70005	4.269808	92.48114	64.03035	1620000	4.5776368e-08	8.926826	-0.018763704	-2.1990676	2.1538477	0.013548528	0.182	15.0	8595.015296459198
405	170.74667	16.677462	179.33652	105.285164	200.0	89.25644	5.67017	92.36413	63.56107	1624000	-5.3405763e-08	14.008429	-0.027116094	-9.52916	2.03431	0.011241367	0.15725	79.0	8616.606120824814
406	172.41273	9.098064	182.09329	146.5882	200.0	88.148994	6.6798844	92.673096	50.68734	1628000	-7.629395e-09	9.204143	-0.008630271	-6.491617	2.1471953	0.013305524	0.16725	2.0	8638.004216432571
407	171.76295	5.2919126	180.37355	157.12549	200.0	89.82711	3.7868466	92.87278	71.70874	1632000	-3.051758e-08	4.6884418	-0.005623319	-2.6498175	2.0910544	0.01147188	0.1215	2.0	8659.602130651474
408	169.28844	11.007632	180.22707	137.97571	200.0	88.15163	5.937408	92.49462	63.678665	1636000	2.9087067e-08	18.795038	-0.012695297	-13.91427	2.0943682	0.015082598	0.23975	7.0	8681.07057762146
409	176.45467	3.28736	180.70937	167.31647	200.0	90.36956	2.5542047	92.57527	77.562485	1640000	-4.196167e-08	3.7429125	-0.0052829436	-2.4376645	2.0947714	0.014051615	0.13275	2.0	8702.483535766602
410	163.83553	32.933327	180.30534	30.28286	200.0	87.183815	11.757992	93.03258	34.76131	1644000	1.1444092e-08	61.41561	-0.011230236	-37.167686	2.0579665	0.022206783	0.2075	4.0	8724.958975315094
411	158.53598	33.55385	181.68689	42.11387	200.0	79.95732	17.444996	94.509674	1.1363212	1648000	-1.1444092e-08	56.36156	-0.007878207	-42.827003	2.058117	0.013004903	0.0855	2.0	8746.774097442627
412	171.54323	14.189829	182.28404	117.13313	200.0	88.603386	4.864224	91.32102	62.08817	1652000	3.051758e-08	13.2834835	-0.007807314	-7.7884135	2.060864	0.0065140342	0.029	2.0	8768.373613595963
413	173.52032	6.595344	186.41125	160.42339	200.0	89.56165	3.2953513	91.935036	57.80388	1656000	0.0	8.927659	-0.0012940045	-4.165324	2.0980997	0.026786754	0.35775	1.0	8790.068908691406
414	172.40591	8.139529	182.41801	149.86975	200.0	89.99822	3.0914464	92.31666	76.407555	1660000	2.2888184e-08	3.8000734	-0.0077253515	-1.8096112	2.099891	0.009763569	0.1015	2.0	8811.698496103287
415	169.65202	24.966913	180.18295	61.996334	200.0	87.93616	12.351091	92.780136	7.935909	1664000	-5.9127807e-08	24.875473	-0.012628857	-20.414013	2.0566716	0.013702748	0.19125	6.0	8833.28787112236
416	173.64667	5.163257	180.14658	163.34503	200.0	90.59973	2.9732485	92.643814	63.486126	1668000	-3.3140182e-08	5.043853	-0.033346422	-3.4312248	2.0754833	0.0090692695	0.1565	79.0	8854.802480220795
417	175.25938	3.830001	180.08546	166.52882	200.0	90.65375	3.0543966	92.78086	63.763584	1672000	2.2888184e-08	2.9828207	-0.009194434	-1.6668129	2.1039307	0.0058623725	0.05875	2.0	8876.382754087448
418	166.72224	29.50531	181.61122	40.5509	200.0	88.15127	14.273927	92.751114	-6.976777	1676000	-2.3841858e-08	35.128468	-0.0093981605	-25.135464	2.0654814	0.023865553	0.23275	4.0	8897.72045660019
419	175.2363	5.456251	182.63882	156.26076	200.0	90.8041	2.8986285	92.30079	76.29398	1680000	3.051758e-08	7.4069595	-0.03212742	-3.2096586	2.0820043	0.008146925	0.23525	79.0	8919.497290372849
420	165.51956	36.636364	181.40018	8.001102	200.0	86.8077	17.979307	93.89715	-6.142458	1684000	-1.1920929e-08	20.078386	-0.010431459	-6.572667	2.0251307	0.017807845	0.1625	3.0	8941.51875090599
421	172.59717	7.150667	181.87732	151.364	200.0	90.067566	3.5449407	92.357765	44.9852	1688000	3.051758e-08	14.813254	-0.011226556	-10.566669	2.0089428	0.0122888265	0.1745	8.0	8963.017542123795
422	170.24655	14.632094	181.17073	122.12954	200.0	88.981094	6.6559353	92.7218	54.197327	1692000	3.8146974e-09	12.46082	-0.009963428	-10.063711	1.9850849	0.010323497	0.2025	5.0	8984.628957033157
423	176.28317	3.5263672	181.0144	168.73389	200.0	90.87611	2.7503636	93.98535	74.83593	1696000	-3.1471252e-08	3.1858847	-0.03314766	-1.7456368	1.9843042	0.008655253	0.173	79.0	9006.269004821777
424	172.41817	11.843942	181.27727	123.82163	200.0	89.56138	7.9018664	92.54205	48.100605	1700000	-1.7642975e-08	15.906331	-0.0045906636	-11.710943	1.981146	0.033253875	0.39775	2.0	9027.761392116547
425	170.60565	12.093391	180.72206	127.71962	200.0	90.0553	3.853132	92.94185	64.33649	1704000	1.525879e-08	13.638561	-0.008068151	-9.962155	2.0084596	0.019782402	0.20725	3.0	9049.208148479462
426	174.2244	5.9890194	182.54257	153.93779	200.0	89.74313	4.4212613	92.84716	70.5529	1708000	-1.8119811e-08	4.684087	-0.006386026	-2.2995596	1.9885763	0.014892951	0.181	2.0	9070.635011196136
427	172.11348	13.589043	183.11649	134.27458	200.0	88.94806	8.573034	93.18597	55.092083	1712000	-8.2015994e-08	11.446524	-0.008280495	-5.13994	1.9419035	0.015829751	0.2235	2.0	9092.076137304306
428	175.03535	5.7798896	180.02893	153.12361	200.0	89.032936	6.03074	93.7127	52.74199	1716000	5.1498414e-08	14.071755	-0.007468964	-10.797211	1.9430603	0.01547423	0.174	2.0	9113.50503230095
429	172.76703	11.119116	182.24107	128.97546	200.0	88.72975	4.87917	92.67403	62.989826	1720000	-1.6212464e-08	16.771141	-0.0060654865	-12.650227	1.9564873	0.014601347	0.2125	2.0	9135.091919898987
430	164.9665	18.466955	182.02052	109.85679	200.0	86.81967	10.076638	92.792015	36.730286	1724000	-3.8146974e-09	29.356369	-0.005345255	-23.621605	1.9629252	0.012760339	0.16775	2.0	9157.388004302979
431	169.4025	15.122045	178.9355	112.3995	200.0	89.05686	4.6554437	92.35064	68.785355	1728000	3.051758e-08	11.085119	-0.011352074	-7.570015	1.9366639	0.0051004887	0.121	2.0	9178.970725774765
432	175.11008	4.7795615	182.32812	164.1835	200.0	90.33849	3.9467788	92.19951	67.17707	1732000	-3.0994416e-09	6.1288266	-0.008092102	-4.0245714	1.9389298	0.0077174488	0.0995	2.0	9200.379481554031
433	168.39104	16.039135	181.57513	124.65265	200.0	88.37534	6.787601	92.230286	40.473816	1736000	1.01089476e-07	43.50094	-0.00032056618	-37.410828	1.8721012	0.032103676	0.41325	1.0	9222.296644449234
434	173.2436	14.107497	183.46866	124.035904	200.0	90.96755	3.0037222	93.506165	65.028366	1740000	-4.482269e-08	14.619773	-0.005312336	-11.736702	1.9345341	0.008932309	0.115	2.0	9243.798898220062
435	170.73936	30.169527	183.03658	41.76142	200.0	87.20863	17.298157	92.62929	-11.021732	1744000	1.3351441e-08	17.342516	-0.008570322	-10.762181	1.9194955	0.019330103	0.1745	2.0	9265.20212841034
436	172.33643	16.636333	181.39691	102.723816	200.0	89.3474	10.898343	93.00199	-13.157079	1748000	-4.482269e-08	64.936745	-0.007187085	-60.73764	1.9583052	0.018121604	0.21325	2.0	9286.751009464264
437	171.16597	15.7045355	180.32169	105.827415	200.0	88.324455	13.798405	93.2893	9.925571	1752000	2.336502e-08	16.058228	-0.00821971	-7.734952	1.9368759	0.017602878	0.21525	4.0	9308.31896328926
438	174.75215	4.2260613	179.54828	165.1294	200.0	91.033806	3.3783276	92.99862	55.85511	1756000	-2.7656554e-08	5.3505535	-0.0068078875	-3.8094401	1.8914706	0.017786209	0.228	4.0	9329.786715269089
439	175.42754	3.1156368	180.299	168.87242	200.0	91.53133	2.093928	92.86789	80.373825	1760000	4.720688e-08	1.3854421	-0.0076842904	-0.4759252	1.9435418	0.0038634685	0.03575	2.0	9351.199862241745
440	166.30576	19.63845	181.3162	91.28408	200.0	87.04442	12.347137	92.52035	22.961044	1764000	-7.43866e-08	35.083168	-0.008598439	-23.544426	1.9855963	0.010377978	0.18175	4.0	9373.363705158234
441	173.15012	8.332558	182.05722	141.48552	200.0	87.686424	7.842223	91.90647	40.586926	1768000	1.525879e-08	20.931812	-0.030871553	-18.32566	1.9628111	0.012019451	0.18025	79.0	9394.862202882767
442	175.92923	1.8288286	178.89597	171.72095	200.0	90.946144	2.2140996	92.35384	77.06183	1772000	4.005432e-08	2.6473203	-0.030178225	-1.8678293	1.8124477	0.009766144	0.172	79.0	9416.37385892868
443	176.00081	3.5813036	182.7782	169.60127	200.0	90.34379	3.9984877	92.11983	65.95584	1776000	2.5749207e-08	4.1029677	-0.011234404	-2.5937505	1.7621602	0.011871429	0.18325	6.0	9437.711442232132
444	174.67319	5.6034684	181.5398	161.09288	200.0	89.7755	5.5402856	92.137695	48.961025	1780000	6.103516e-08	10.013301	-0.020218559	-7.7399096	1.7122419	0.01514977	0.13225	25.0	9459.049917459488
445	169.8319	22.718779	181.88478	78.872696	200.0	88.76439	10.947423	92.4153	24.042732	1784000	-9.536743e-09	20.162579	-0.015177299	-14.447431	1.6916854	0.0146327	0.137	8.0	9480.498977661133
446	173.23714	3.9832647	178.89058	166.62231	200.0	90.731735	3.696408	93.2988	38.337337	1788000	2.0980835e-08	7.9955378	-0.013596327	-6.240049	1.7828977	0.011862451	0.19075	8.0	9501.958659410477
447	175.42834	4.557222	180.66478	160.66422	200.0	90.54059	3.0712688	92.77391	72.98353	1792000	-1.2397766e-08	2.8578196	-0.035927385	-1.7531531	1.7761512	0.010310135	0.17875	79.0	9523.48946428299
448	175.40108	5.3222504	180.89742	157.64023	200.0	91.04683	3.4069479	92.57288	46.835392	1796000	-1.9073486e-08	5.3925867	-0.010135903	-3.9672322	1.6954285	0.015501115	0.1565	5.0	9545.169010400772
449	172.339	14.547567	181.32483	111.30867	200.0	90.583374	4.199255	92.95506	69.34838	1800000	-1.2397766e-08	8.59031	-0.033115163	-7.031954	1.650006	0.008867304	0.154	79.0	9566.9373524189
450	170.7323	22.627695	181.70166	73.97302	200.0	89.44862	7.869323	92.9325	43.118256	1804000	-1.1444092e-08	42.108368	-0.009515538	-26.328196	1.5741988	0.010583779	0.11225	4.0	9589.238485336304
451	173.52206	7.3944883	182.22154	149.60452	200.0	88.76308	6.6927238	93.358246	44.455307	1808000	1.7642975e-08	18.709488	-0.01419981	-13.77102	1.6369362	0.012901819	0.189	8.0	9610.839562654495
452	175.7334	6.0877533	182.8521	158.94524	200.0	91.1373	3.9682388	93.60116	62.820297	1812000	2.5749207e-08	3.9043658	-0.03529568	-2.4558098	1.5775789	0.007950139	0.158	79.0	9632.325066804886
453	175.07051	5.0464916	180.3833	157.82991	200.0	90.87798	4.28864	93.88759	57.32827	1816000	1.1444092e-08	6.6146436	-0.017651863	-4.954753	1.5401056	0.013251819	0.17175	11.0	9653.804594039917
454	173.67807	6.7733717	183.2907	155.98618	200.0	91.15212	2.04082	93.224236	79.68415	1820000	2.4795533e-08	5.179303	-0.014484973	-2.339207	1.5119687	0.0062955655	0.0975	6.0	9675.2658700943
455	176.87161	1.7845199	181.3615	173.827	200.0	91.47104	1.9040817	92.8621	79.88905	1824000	-3.862381e-08	1.1737823	-0.007215502	-0.51009697	1.4999135	0.0062882164	0.05375	3.0	9696.558204174042
456	176.97363	2.4685087	181.64262	171.65053	200.0	91.34144	1.5956169	92.7419	82.68263	1828000	1.1444092e-08	0.9570425	-0.008737936	-0.34029096	1.5233487	0.017222995	0.169	4.0	9718.023435592651
457	175.62558	4.8305244	183.85696	164.08514	200.0	90.238655	3.3272572	93.04217	65.63322	1832000	-3.6239623e-08	3.5722203	-0.007575837	-2.2177176	1.5638518	0.0073637404	0.05625	1.0	9739.346274375916
458	173.27313	6.41658	186.09532	156.56303	200.0	91.10473	1.7411256	92.978775	82.50532	1836000	6.67572e-08	4.3778386	-0.0046588047	-2.6153002	1.5443596	0.005376282	0.0465	1.0	9761.008994579315
459	173.92352	7.356919	181.54019	149.62033	200.0	91.04103	2.775069	93.457184	78.90587	1840000	1.1444092e-08	3.2318358	-0.013099759	-1.4343865	1.547275	0.015705004	0.17375	7.0	9782.555281877518
460	176.10168	4.1094627	181.61458	164.22067	200.0	91.44843	2.1166847	92.928246	79.967705	1844000	4.386902e-08	1.8908082	-0.032238364	-1.059895	1.5128596	0.005349123	0.12925	79.0	9804.764796257019
461	176.1904	3.7132018	182.33003	170.04263	200.0	90.968185	2.3828037	93.29788	80.79145	1848000	9.536743e-09	1.5970562	-0.008849779	-0.5991795	1.4745189	0.0062616263	0.046	2.0	9826.106552362442
462	167.23822	23.246376	186.68526	81.03162	200.0	88.78368	7.3637233	93.11177	54.995415	1852000	2.861023e-09	28.75217	-0.009008172	-21.851109	1.5014006	0.011266149	0.11275	4.0	9847.607843875885
463	174.3685	9.055671	184.30714	143.55652	200.0	90.30178	5.304596	93.21542	48.933548	1856000	-4.1007997e-08	6.764054	-0.003739689	-5.300227	1.5628949	0.024776284	0.2845	2.0	9869.069286346436
464	172.98244	6.6709914	183.17796	157.29195	200.0	89.10828	4.481494	92.928055	63.961514	1860000	-9.441376e-08	3.9869366	-0.03774834	-2.4042273	1.489174	0.009632639	0.195	79.0	9890.597092151642
465	176.16556	4.222883	181.78583	165.9388	200.0	90.92001	2.8495686	93.26965	79.12758	1864000	9.775162e-09	3.6146505	-0.037053213	-1.8558434	1.5348824	0.014827355	0.1715	73.0	9912.269803762436
466	174.89853	6.2967334	182.12392	160.42502	200.0	90.935	2.4920738	93.23559	79.28048	1868000	2.4795533e-08	3.5815191	-0.01539369	-1.6378261	1.448412	0.014230391	0.13925	11.0	9933.67951464653
467	176.76553	3.2491474	181.44577	170.83961	200.0	90.797485	2.7914212	93.73516	79.14321	1872000	7.629395e-09	2.785204	-0.011420452	-1.6980214	1.5117301	0.016253103	0.18175	6.0	9955.045600652695
468	175.5518	5.2853923	181.39177	160.12692	200.0	91.48899	2.6873953	93.49152	73.735756	1876000	3.671646e-08	1.1374644	-0.021730762	-0.3432449	1.4343673	0.01346176	0.144	17.0	9976.659951925278
469	171.89128	19.99673	181.80959	89.38225	200.0	89.894844	9.447391	93.20291	44.108288	1880000	-6.6757204e-09	13.09853	-0.008789344	-4.405884	1.4291462	0.01689039	0.21475	5.0	9998.349657297134
470	174.4913	7.2219467	181.60881	152.91179	200.0	91.214	3.020756	93.488205	75.61645	1884000	-3.9100648e-08	3.499325	-0.005234933	-1.4695609	1.421846	0.011211068	0.14775	2.0	10020.659963607788
471	175.5632	7.6788087	181.83243	145.15544	200.0	90.659904	6.4145994	93.376564	43.998142	1888000	7.43866e-08	13.64006	-0.010376251	-12.278113	1.429923	0.01675375	0.21125	9.0	10042.288545370102
472	176.90924	5.254468	182.03903	158.62965	200.0	92.10739	1.7069849	93.08244	82.24193	1892000	-5.7220458e-08	2.1649573	-0.0070735416	-0.90445924	1.3216057	0.004283006	0.05825	2.0	10064.068054676056
473	169.89487	29.76564	185.31093	43.39033	200.0	89.252464	15.818846	93.32192	-6.4311867	1896000	-2.9563903e-08	61.837315	-0.013246287	-34.15316	1.380112	0.021974891	0.213	5.0	10085.77017712593
474	174.09702	7.4969163	182.78163	154.10178	200.0	89.136406	7.724795	93.083824	47.23248	1900000	-5.9127807e-08	23.658808	-0.026113952	-20.213312	1.3825827	0.008281443	0.13425	79.0	10107.425208568573
475	176.30959	9.016628	202.81508	158.64294	200.0	91.35037	2.972949	93.62642	76.36881	1904000	-3.051758e-08	9.438478	-0.033600885	-5.3769336	1.3492253	0.011868513	0.1715	79.0	10129.228943824768
476	176.11253	10.325233	193.38881	138.8123	200.0	91.61987	3.4998398	93.87571	75.53774	1908000	1.001358e-08	5.393838	-0.008907179	-1.9853785	1.3205804	0.0047766655	0.06175	2.0	10150.734723091125
477	176.92789	5.298369	182.17259	160.06027	200.0	92.24705	2.5409346	94.06688	77.79271	1912000	-1.1444092e-08	3.8665228	-0.029128583	-2.3595743	1.328111	0.01192269	0.19025	68.0	10172.202284097672
478	171.0842	13.763737	185.74245	119.928955	200.0	90.96662	3.5343235	93.994736	73.73787	1916000	-5.7220458e-08	12.722613	-0.0151056945	-8.866261	1.2266015	0.009247578	0.10025	6.0	10194.145556688309
479	177.57022	4.2023697	181.85155	165.28484	200.0	91.35213	2.4369974	93.76584	78.44638	1920000	1.07765196e-07	1.6656929	-0.018175146	-0.8480502	1.2263093	0.013378717	0.23225	11.0	10215.57987833023
480	176.61128	4.449539	183.91164	168.14905	200.0	91.6339	2.8957636	93.45495	80.25073	1924000	-5.1021576e-08	3.737206	-0.014257194	-2.4297915	1.3038143	0.016159616	0.142	11.0	10237.739239692688
481	177.6954	4.8133492	182.5298	159.02649	200.0	91.72377	3.3290546	93.49578	77.25646	1928000	-3.8146974e-09	4.9054527	-0.012770546	-3.3492184	1.237207	0.022176923	0.24225	5.0	10259.04725933075
482	175.2042	6.713061	189.09804	163.08014	200.0	91.66801	2.292493	93.62917	82.43797	1932000	3.4570693e-08	5.3941417	-0.008783113	-2.6415102	1.2447307	0.012212034	0.1375	4.0	10280.671800851822
483	175.36127	5.0923967	181.18626	161.53334	200.0	91.84414	2.4651096	94.57547	65.54291	1936000	1.525879e-08	2.888376	-0.0108065065	-1.7609344	1.2550452	0.010772766	0.1605	4.0	10302.220952272415
484	176.32602	5.60282	184.46748	161.28896	200.0	91.59115	2.4011705	94.03162	72.93673	1940000	1.9073486e-08	2.5899227	-0.009136886	-1.0444058	1.2780879	0.013791048	0.23425	3.0	10323.67676115036
485	173.96988	9.66873	180.97868	135.61774	200.0	91.4932	2.812692	93.93454	68.63218	1944000	3.8146974e-09	12.498084	-0.0075300904	-8.1957655	1.2560974	0.008472277	0.157	2.0	10345.229841947556
486	176.38448	5.9545407	183.7159	160.12865	200.0	91.29221	2.5278325	94.723465	81.6097	1948000	-6.2942505e-08	3.0090806	-0.030834284	-1.2444212	1.2062823	0.0084998235	0.16625	79.0	10366.887166500092
487	175.81342	7.0544696	184.71167	151.03986	200.0	91.82665	2.5248184	93.445076	80.16063	1952000	-1.3351441e-08	4.5504646	-0.011603127	-1.830828	1.1782268	0.01485132	0.17575	5.0	10388.45647263527
488	171.34315	14.378208	183.28102	116.07432	200.0	90.58261	3.673197	93.30386	74.99976	1956000	-2.2888184e-08	13.016771	-0.007688179	-9.851413	1.148123	0.0074021295	0.0665	2.0	10410.350284337997
489	168.64902	25.60675	183.21382	72.61874	200.0	89.23453	10.462673	93.26505	20.748255	1960000	3.051758e-08	111.40249	-0.0060420935	-105.47518	1.1990566	0.008627204	0.156	2.0	10432.268471002579
490	170.01382	18.884525	180.53926	92.091705	200.0	86.40755	16.65669	93.84416	3.7086864	1964000	5.722046e-09	134.09578	-0.0070953732	-101.535126	1.1564133	0.0071310806	0.117	2.0	10454.62424993515
491	164.44179	29.702658	182.434	73.887215	200.0	86.06822	13.89629	94.89466	27.468111	1968000	1.9073487e-09	37.536766	-0.0128468815	-21.355165	1.2500669	0.017237298	0.2235	5.0	10476.326459407806
492	175.24348	7.9357295	183.47444	149.41458	200.0	89.787674	5.5983925	93.29074	61.758812	1972000	3.1471252e-08	14.960994	-0.00984102	-12.77493	1.1802784	0.013537833	0.15425	6.0	10498.03198504448
493	168.63687	24.929781	182.53926	92.80469	200.0	86.03341	17.211626	93.480705	30.117996	1976000	9.536743e-09	18.065758	-0.013274822	-13.902403	1.1871033	0.015584607	0.228	5.0	10519.81864643097
494	175.17097	5.438061	181.81601	158.45583	200.0	90.53691	5.7150073	93.31039	54.057102	1980000	3.242493e-08	7.22358	-0.01900982	-4.9866357	1.206344	0.016166354	0.22025	20.0	10541.27101612091
495	167.73215	31.763233	182.10147	53.970135	200.0	89.161316	9.724903	93.22496	34.805584	1984000	-6.103516e-08	47.42355	-0.01722444	-30.837393	1.1809173	0.014335633	0.1945	13.0	10562.965599060059
496	173.90005	12.219205	183.04964	124.70222	200.0	89.53733	9.140285	93.51185	42.32076	1988000	-2.2888184e-08	10.415084	-0.010327363	-7.5821548	1.1344814	0.022519326	0.281	6.0	10584.466922998428
497	177.46855	4.8903804	182.49171	165.0792	200.0	88.69917	6.803909	93.36854	53.34681	1992000	-1.8119811e-08	24.566559	-0.01118027	-20.04254	1.1688606	0.01858214	0.2105	7.0	10605.988233089447
498	178.24448	2.7371137	181.186	171.43962	200.0	91.79498	2.5440514	94.5532	78.63023	1996000	-1.7166137e-08	1.8417878	-0.009145737	-0.97586596	1.2137668	0.01082761	0.091	2.0	10627.509172439575
