Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
406	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2030000	-999578.75	1463471.4	4431812.5	-14126267.0	-999543.0	1469304.9	3849133.0	-9494835.0	-1043502.94	1549737.9	4470208.0	-20307520.0	93.57005	2.120867	97.96454	76.9827	999597.4	25800626000.0	34444580000.0	81848590000.0	13113.61982512474
407	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2035000	-1047904.06	1546720.2	3025476.5	-10272955.0	-1047824.8	1552206.8	3744205.0	-10365107.0	-1091984.4	1633616.2	3296192.0	-15605056.0	93.56869	2.1180222	97.934814	76.8687	1047922.9	21054175000.0	29825618000.0	72176720000.0	13152.94632935524
408	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2040000	-1072227.2	1626397.6	6088260.5	-13274043.0	-1072180.0	1627255.8	4356749.0	-11393843.0	-1117178.8	1709994.1	3964352.0	-18075456.0	93.56688	2.1256948	97.897354	75.04143	1072245.8	31247833000.0	32779150000.0	66823217000.0	13192.480985879898
409	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2045000	-1102189.0	1685142.5	3881796.5	-12025275.0	-1102133.9	1690927.2	7418701.0	-16184627.0	-1144046.1	1767344.0	6160576.0	-18241856.0	93.56594	2.1227329	97.93505	72.343544	1102207.8	24125776000.0	34058514000.0	83001475000.0	13231.862617492676
410	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2050000	-1126469.9	1739160.0	4801860.5	-11036859.0	-1126420.6	1747160.9	6776493.0	-12371891.0	-1175563.4	1832885.1	12247104.0	-17812800.0	93.56953	2.1195753	97.97489	77.34981	1126488.5	24993153000.0	39156060000.0	82267640000.0	13271.330797672272
411	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2055000	-1132240.2	1760270.5	4431172.5	-11106235.0	-1132180.5	1760725.8	4187437.0	-9906995.0	-1173719.2	1837115.2	3130303.8	-16654656.0	93.568344	2.1201568	97.90703	74.715256	1132258.9	22101664000.0	23072483000.0	65529717000.0	13310.95376610756
412	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2060000	-1123797.1	1732343.4	4935108.5	-13797307.0	-1123744.9	1737082.2	5295245.0	-11864883.0	-1170557.0	1819744.9	3098175.8	-15688000.0	93.571754	2.1218789	97.93693	74.67009	1123815.9	25670818000.0	34073686000.0	73710520000.0	13350.286292791367
413	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2065000	-1071129.6	1617005.5	3983684.5	-10848443.0	-1071084.0	1619847.1	4134093.0	-10973491.0	-1113257.5	1697593.8	2276543.8	-16384960.0	93.570305	2.120374	97.932495	76.51347	1071148.5	23510804000.0	28179032000.0	75309390000.0	13389.860332727432
414	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2070000	-1044251.6	1548147.0	3263428.5	-8854715.0	-1044095.75	1551454.8	4045581.0	-9722547.0	-1088200.9	1635210.2	1442879.8	-14805312.0	93.56718	2.1257203	97.94321	77.8913	1044270.3	22012672000.0	27460786000.0	73768330000.0	13429.611274719238
415	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2075000	-1052757.8	1547943.8	3803844.5	-10427067.0	-1052803.6	1550040.2	5089197.0	-12439219.0	-1099603.0	1639171.0	8460224.0	-18320960.0	93.57116	2.117789	97.91939	76.794556	1052776.6	27565822000.0	30857294000.0	81062765000.0	13469.051500558853
416	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2080000	-1087607.2	1631012.4	4734660.5	-11833275.0	-1087574.5	1640491.2	5929549.0	-11295923.0	-1132273.0	1729800.0	6394176.0	-21589056.0	93.57327	2.1230803	97.951385	76.01318	1087626.1	24399260000.0	39991992000.0	99980100000.0	13508.592619657516
417	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2085000	-1039260.25	1522022.5	5501252.5	-10811067.0	-1039206.1	1523256.5	7157773.0	-12349747.0	-1080105.0	1599849.9	6208959.5	-15758144.0	93.5678	2.1216743	97.91354	75.70207	1039278.9	25669251000.0	27654492000.0	68540355000.0	13548.287098884583
418	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2090000	-1079284.5	1604291.5	4295236.5	-11142331.0	-1079224.4	1612236.0	4118701.0	-11651635.0	-1124681.5	1691739.6	3421375.8	-18875200.0	93.57253	2.1170402	98.04988	75.84397	1079303.1	23050875000.0	36104890000.0	74429980000.0	13587.84087896347
419	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2095000	-1068680.2	1577176.6	2586052.5	-8778683.0	-1068600.5	1583997.6	4948973.0	-12859443.0	-1112535.6	1665596.9	7838399.5	-18089664.0	93.568085	2.1196022	97.90442	70.47692	1068698.9	19762051000.0	30683965000.0	71333085000.0	13627.6812210083
420	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2100000	-1063515.9	1566887.6	4680004.5	-13670075.0	-1063497.6	1571591.4	5526669.0	-12486899.0	-1106395.9	1649902.9	6978239.5	-16545088.0	93.56745	2.1223302	97.94167	72.27403	1063534.6	24190329000.0	31655170000.0	74934080000.0	13667.40356206894
421	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2105000	-1049413.0	1532985.1	5232196.5	-9833403.0	-1049369.9	1538854.5	5144525.0	-10910259.0	-1094220.6	1620070.8	8886976.0	-17475904.0	93.56888	2.1215186	97.96574	75.238556	1049431.6	34727870000.0	43860060000.0	98462410000.0	13707.167038202286
422	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2110000	-978671.5	1372917.4	3903172.5	-9940923.0	-978641.7	1384086.2	9699085.0	-14713011.0	-1020708.6	1451801.5	7909567.5	-17029184.0	93.56866	2.1250691	97.94119	74.89671	978690.25	25296871000.0	40791740000.0	69530165000.0	13747.215453147888
423	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2115000	-985483.94	1363456.0	4554948.5	-9968059.0	-985414.75	1373629.6	7490061.0	-13112371.0	-1022509.4	1441323.8	9174464.0	-19748032.0	93.56789	2.1199086	97.93106	77.07274	985502.8	18780518000.0	32967504000.0	70587740000.0	13786.882188796997
424	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2120000	-1047709.25	1503761.8	5090372.5	-11133115.0	-1047648.3	1506082.5	3612269.0	-9577267.0	-1094331.1	1590147.5	1990847.6	-13540416.0	93.571594	2.1225731	97.9055	72.23349	1047727.8	24323656000.0	27982346000.0	64948440000.0	13826.701818943024
425	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2125000	-1065074.8	1543901.6	3843908.5	-9744315.0	-1065035.0	1552436.1	4367565.0	-11907379.0	-1113180.6	1644128.5	7111231.5	-16338624.0	93.56511	2.123401	97.935394	74.91	1065093.4	22240307000.0	35587220000.0	87063820000.0	13866.675360679626
426	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2130000	-1039395.44	1479463.6	4530116.5	-10038459.0	-1039333.56	1479576.6	3148237.0	-9153971.0	-1085427.0	1565188.9	2492863.5	-13484480.0	93.572754	2.125001	97.943855	75.64671	1039414.5	24448460000.0	24753353000.0	62988575000.0	13906.646894454956
427	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2135000	-1016924.56	1431702.2	5903940.5	-12526779.0	-1016894.5	1441587.2	6944397.0	-13859891.0	-1065071.5	1535434.4	10981312.0	-22956864.0	93.56894	2.1191869	97.94212	71.797455	1016943.44	31032467000.0	45357646000.0	92494960000.0	13946.645774841309
428	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2140000	-996611.75	1384969.0	6820292.5	-12254651.0	-996568.9	1396488.0	9728205.0	-14043955.0	-1037509.75	1475750.1	11234368.0	-20993856.0	93.570854	2.1194463	97.930046	72.95998	996630.44	20977746000.0	37110596000.0	84498630000.0	13986.631777524948
429	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2145000	-1036450.4	1476822.6	9210181.0	-12139707.0	-1036401.44	1475022.5	5472173.0	-11173747.0	-1080656.6	1564332.9	10898496.0	-19810112.0	93.5647	2.1266625	97.97955	74.21747	1036469.06	35487986000.0	33065960000.0	87415440000.0	14026.679165124893
430	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2150000	-1008552.1	1406279.6	2784196.8	-7993275.5	-1008508.4	1415693.8	4335277.0	-10582195.0	-1048826.0	1492701.9	7167807.5	-16671040.0	93.565285	2.1200588	97.92885	76.286896	1008570.75	21225048000.0	34657796000.0	81854860000.0	14066.849699258804
431	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2155000	-984621.6	1365927.4	7806276.5	-12774587.0	-984570.8	1370451.6	7639789.0	-13685235.0	-1019763.1	1448251.4	10723648.0	-25067968.0	93.568504	2.118037	97.960075	77.23534	984640.1	26817198000.0	33147169000.0	98354140000.0	14106.90383195877
432	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2160000	-959452.56	1311257.6	5254084.5	-10645691.0	-959410.6	1317723.0	3706861.0	-9211571.0	-1001182.44	1397974.0	3712063.5	-15440064.0	93.56778	2.124438	97.98159	75.78024	959471.2	26267206000.0	34940846000.0	79952994000.0	14147.347379684448
433	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2165000	-1036641.94	1467883.8	4472004.5	-9771195.0	-1036595.06	1467754.8	5959117.0	-10789555.0	-1078635.9	1543693.6	2955199.5	-16038464.0	93.574646	2.117878	97.99656	76.1483	1036660.6	28032338000.0	27973636000.0	65076793000.0	14187.595486879349
434	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2170000	-1028067.44	1448531.4	4473028.5	-11099067.0	-1028009.1	1458291.4	6181485.0	-10982259.0	-1070696.6	1532443.6	5271231.5	-15067968.0	93.57243	2.1183631	97.96572	76.397934	1028085.94	18389991000.0	32766816000.0	67709250000.0	14227.796910762787
435	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2175000	-1040074.06	1459704.9	3051460.8	-8674747.0	-1040022.6	1464052.5	3474061.0	-11120179.0	-1086566.0	1569003.1	13628735.0	-26678464.0	93.56931	2.1199782	97.919876	77.08932	1040092.7	23422208000.0	29934375000.0	101476890000.0	14268.051002025604
436	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2180000	-1045481.1	1481271.1	3207236.8	-11211707.0	-1045448.3	1485325.4	4248045.0	-8721843.0	-1093050.0	1569207.9	4859071.5	-15068481.0	93.56922	2.1234004	97.9115	72.3402	1045499.9	26447436000.0	32549960000.0	67740733000.0	14308.241751670837
437	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2185000	-1037711.44	1471728.1	5173828.5	-13867707.0	-1037665.8	1474167.4	6953901.0	-12985651.0	-1077457.9	1553960.5	7498559.5	-18121792.0	93.56748	2.1224432	97.94913	75.71364	1037730.0	26447950000.0	30176813000.0	81634650000.0	14348.556849002838
438	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2190000	-1023675.56	1434590.4	4619332.5	-10143419.0	-1023625.56	1431048.2	3443853.0	-8775475.0	-1069122.4	1520466.8	2743999.5	-14697281.0	93.56743	2.1234117	97.981445	77.17983	1023694.1	28461507000.0	23550970000.0	67216360000.0	14388.863330841064
439	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2195000	-1065008.0	1520908.9	4868036.5	-12380347.0	-1064983.1	1530862.6	11416589.0	-13460275.0	-1106772.4	1602707.0	4949183.5	-17914432.0	93.56837	2.1214104	97.94993	76.69133	1065026.6	27930583000.0	43187143000.0	81080525000.0	14429.202108860016
440	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2200000	-1026503.56	1444099.2	7180484.5	-12051131.0	-1026454.7	1444946.0	3353677.0	-9093811.0	-1068198.5	1520226.5	2526399.5	-14879297.0	93.571236	2.1207745	97.92865	77.2245	1026522.5	21763748000.0	23143350000.0	57443060000.0	14469.732687711716
441	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2205000	-1102252.1	1602635.2	6328900.5	-11380155.0	-1102202.4	1608334.5	8947917.0	-11407027.0	-1148471.9	1688247.1	2750911.5	-14750529.0	93.57212	2.1202724	97.97515	76.83464	1102270.9	28223156000.0	37485300000.0	72922550000.0	14510.192838191986
442	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2210000	-1097913.6	1626960.4	4882884.5	-11137723.0	-1097860.5	1633165.1	4154573.0	-10650163.0	-1142322.0	1722681.4	4913599.5	-19818432.0	93.571045	2.1249163	97.92619	76.11035	1097932.1	22158934000.0	32443546000.0	90510370000.0	14550.760460853577
443	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2215000	-1175910.1	1814865.6	4392260.5	-11772859.0	-1175887.6	1818987.8	4444429.0	-12241715.0	-1217362.1	1889269.5	8807999.0	-19656512.0	93.56938	2.123747	97.9404	77.30713	1175928.9	22188777000.0	29768700000.0	65332277000.0	14591.203901529312
444	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2220000	-1199778.1	1874158.9	4536260.5	-13401019.0	-1199756.9	1883442.8	7933325.0	-18540340.0	-1243538.5	1953465.1	6513599.5	-26641984.0	93.57251	2.1187677	97.999435	76.74163	1199797.0	24931158000.0	42468663000.0	75142530000.0	14632.04890370369
445	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2225000	-1216840.6	1958013.6	6997444.5	-15101627.0	-1216772.0	1954198.4	2694541.0	-11355315.0	-1261724.4	2032011.1	3096383.5	-19664704.0	93.56618	2.124156	97.92537	76.25939	1216859.1	32622215000.0	25322300000.0	71237390000.0	14672.540240764618
446	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2230000	-1306988.9	2142229.2	5425988.5	-13653435.0	-1306947.6	2149300.2	4366669.0	-14522419.0	-1352445.2	2224365.5	675263.44	-20342848.0	93.56576	2.1218967	97.94612	77.17717	1307007.4	27028480000.0	42376106000.0	84760740000.0	14713.05604171753
447	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2235000	-1297009.6	2154897.5	7363652.5	-13984187.0	-1296966.6	2160130.0	10497261.0	-16106803.0	-1337004.4	2221593.2	61264.41	-24905152.0	93.57344	2.118832	97.96698	74.91124	1297028.2	21298203000.0	32832991000.0	61299950000.0	14753.730139017105
448	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2240000	-1302495.1	2153159.2	5955140.5	-13186747.0	-1302451.0	2158416.8	4324173.0	-13796275.0	-1350112.2	2235899.0	2245.899	-20277696.0	93.57072	2.1200483	97.94695	73.957146	1302513.6	24712229000.0	36083400000.0	71033050000.0	14794.296857357025
449	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2245000	-1327443.9	2228982.2	2555076.8	-12702907.0	-1327459.4	2235347.0	7189517.0	-16366003.0	-1374431.6	2310658.5	307007.38	-22049088.0	93.5729	2.1221907	97.97615	74.058914	1327462.4	22263880000.0	36519256000.0	70469500000.0	14834.944878101349
450	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2250000	-1312064.2	2174299.2	5218884.5	-13840315.0	-1311963.6	2177405.0	4621933.0	-15071923.0	-1353823.6	2249249.5	1218111.4	-21030336.0	93.56844	2.121036	97.8831	75.11972	1312082.9	23275194000.0	30192150000.0	73217650000.0	14875.657942295074
451	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2255000	-1237117.8	2027032.4	8840261.0	-18313660.0	-1237105.8	2024339.2	5193101.0	-13577779.0	-1277671.0	2098537.0	6493247.5	-21631040.0	93.57072	2.1168292	97.9868	78.15453	1237136.5	35081937000.0	29629993000.0	92226750000.0	14916.403809309006
452	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2260000	-1255497.4	2038742.5	2416068.8	-12288187.0	-1255434.6	2049878.0	4647629.0	-16583731.0	-1297394.4	2121855.0	4172223.5	-23244864.0	93.5675	2.1214418	97.950935	77.28018	1255516.0	18484046000.0	41524000000.0	86789820000.0	14957.105210542679
453	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2265000	-1296532.0	2159190.0	8363588.5	-18846396.0	-1296503.6	2160250.5	6887949.0	-17309236.0	-1339661.0	2240674.8	1885887.4	-25004864.0	93.57159	2.1203701	97.96469	74.20061	1296550.5	34498940000.0	36913844000.0	101100820000.0	14998.047010183334
454	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2270000	-1324896.8	2207890.0	4001476.8	-13649083.0	-1324839.9	2209923.0	3421005.0	-12949939.0	-1370883.6	2283894.0	-58180.613	-19210048.0	93.569466	2.1229208	97.92755	76.24891	1324915.4	21404262000.0	26076630000.0	57401880000.0	15039.069134235382
455	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2275000	-1270929.4	2116647.8	6696644.5	-15107259.0	-1270885.0	2118106.0	4077805.0	-14603827.0	-1307754.1	2184809.2	3590847.2	-22422720.0	93.572266	2.11653	97.95569	74.73306	1270948.2	30578210000.0	33849678000.0	92621260000.0	15080.252089738846
456	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2280000	-1258647.2	2059022.8	3781828.8	-12785851.0	-1258616.4	2062609.4	4713453.0	-15974067.0	-1303619.9	2134369.8	1259199.4	-18832192.0	93.57017	2.121277	97.93613	74.54639	1258666.0	23271594000.0	30823158000.0	63541543000.0	15121.211574554443
457	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2285000	-1290249.0	2146439.5	3859140.8	-15619259.0	-1290206.0	2148714.2	4355437.0	-13862195.0	-1331097.5	2215096.5	-74950.12	-19714240.0	93.57176	2.1139197	97.9837	76.51283	1290267.8	24384698000.0	29360790000.0	66804605000.0	15162.10736489296
458	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2290000	-1313641.0	2191719.5	4129860.8	-12998587.0	-1313537.0	2195753.2	3296013.0	-13394099.0	-1357055.0	2268026.8	1164735.4	-21160256.0	93.5666	2.1254935	97.94075	76.883026	1313659.5	22173254000.0	31491650000.0	68998234000.0	15203.085441112518
459	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2295000	-1316876.5	2214879.8	4319300.5	-13634747.0	-1316896.5	2221372.5	4923053.0	-16493747.0	-1363701.1	2297314.5	-35705.12	-23907904.0	93.56719	2.1222265	97.91443	77.08861	1316895.4	22305772000.0	36530200000.0	75439680000.0	15244.1765127182
460	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2300000	-1316904.6	2195682.0	3636804.8	-13125563.0	-1316864.8	2198223.2	5036749.0	-13243699.0	-1361189.5	2269287.5	-95827.62	-19391680.0	93.56436	2.1193373	97.955246	77.559875	1316923.0	21947746000.0	27637320000.0	61199470000.0	15285.308948993683
461	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2305000	-1297776.0	2166140.2	5227844.5	-13548475.0	-1297696.1	2172295.8	9568717.0	-18452404.0	-1340165.4	2236711.0	-51381.12	-24934976.0	93.56643	2.1217122	97.93625	76.10245	1297794.6	23296365000.0	36854374000.0	63069037000.0	15326.332229614258
462	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	2310000	-1285470.5	2117385.0	3083844.8	-13497787.0	-1285465.6	2129013.2	8326413.0	-15412019.0	-1331567.5	2199575.5	-87010.12	-20407744.0	93.56974	2.1218874	97.96657	78.14201	1285489.1	21749318000.0	46559550000.0	73472100000.0	15367.681415319443
