Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
52	-410.13696	25.248154	-369.99316	-440.24826	1000.0	-48.671555	16.263042	-9.295379	-110.7191	265000	-3.0517577e-09	342.58325	-0.04874596	-286.07825	7.0477047	0.012735873	0.2178	79.0	266.9870071411133
53	-414.4327	14.311999	-386.14328	-425.05664	1000.0	-41.86469	15.324197	-15.784885	-107.48966	270000	-1.5258789e-09	64.29535	-0.04633329	-24.858395	6.9672117	0.011620452	0.1872	79.0	271.9279189109802
54	-4276.0684	5988.194	-374.54196	-15866.387	1000.0	-384.11578	764.01355	36.542877	-2294.3286	275000	0.0	53806.152	-0.007343628	-38773.902	7.0547147	0.013119472	0.0964	2.0	276.9374260902405
55	-3256.0698	5744.63	-350.12027	-14745.178	1000.0	-326.36676	560.08014	37.571346	-2047.8806	280000	0.0	21354.59	0.0014425095	-9352.586	6.947268	0.018504426	0.1104	1.0	282.12988352775574
56	-557.10944	270.57312	-383.62436	-1096.6844	1000.0	-61.0079	57.999195	53.49013	-1039.7917	285000	2.0599366e-08	4603.745	-0.026880529	-3248.4424	7.0163813	0.015560779	0.188	29.0	287.2274169921875
57	-1061.0498	809.5038	-384.8219	-2161.5623	1000.0	-98.548584	105.91365	-21.070107	-524.532	290000	0.0	16341.976	-0.019419678	-12811.307	6.933864	0.015958115	0.1342	9.0	292.05696201324463
58	-656.4794	488.34036	-396.22784	-1632.8961	1000.0	-75.85515	34.08775	-5.035776	-173.99127	295000	-1.8310548e-08	1145.5919	-0.02029071	-890.1752	6.985161	0.015867826	0.1512	13.0	296.81358432769775
59	-414.16925	11.330329	-401.94296	-428.68494	1000.0	-51.065117	13.706951	-25.982729	-105.94445	300000	-2.746582e-08	119.52369	-0.0453169	-76.89946	6.986557	0.01325414	0.1862	79.0	301.9372034072876
60	-408.62994	32.723248	-355.2024	-449.4947	1000.0	-46.32375	15.391118	-19.268408	-100.59287	305000	-5.340576e-09	83.93389	-0.032295577	-33.864433	6.952495	0.015609665	0.1728	29.0	307.00517201423645
61	-394.54343	59.64372	-327.24442	-498.5686	1000.0	-47.160664	17.08078	-7.703633	-137.81999	310000	8.392334e-09	116.13203	-0.027976315	-56.28987	6.9652095	0.015305426	0.177	22.0	311.9294409751892
62	-6723.171	12680.77	-372.80957	-32084.701	1000.0	-669.2295	1428.2229	-13.078108	-4158.9395	315000	3.6621095e-08	59201.53	0.012061536	-26400.172	6.9406314	0.06387564	0.1388	1.0	317.00648260116577
63	-730.8489	685.55884	-345.2237	-2099.9048	1000.0	-90.68728	90.252106	28.806555	-876.0804	320000	1.449585e-08	7698.1777	-0.012751584	-4962.7686	6.9555235	0.016676575	0.1926	9.0	321.7916970252991
64	-397.28052	45.431625	-353.55115	-460.61447	1000.0	-55.369373	12.462364	-13.641838	-102.28342	325000	1.525879e-08	358.8667	-0.03983919	-276.11328	6.941169	0.015004602	0.1736	52.0	326.9096899032593
65	-397.9965	31.868628	-357.42285	-455.55655	1000.0	-44.21304	14.080725	-17.108112	-100.81676	330000	1.5258789e-09	76.83967	-0.027751476	-28.108196	6.949618	0.016093686	0.1566	21.0	331.753812789917
66	-373.5835	7.836358	-359.91238	-381.5167	1000.0	-40.384144	14.677348	-17.896397	-107.82864	335000	1.0681152e-08	42.41359	-0.044448182	-15.316862	6.9481726	0.012544494	0.1956	79.0	336.8421618938446
67	-406.7549	25.158535	-376.21036	-447.24222	1000.0	-41.666283	16.15709	-5.652826	-123.87683	340000	0.0	71.358795	-0.045602135	-30.125805	6.9214897	0.014124101	0.1776	79.0	341.9753088951111
68	-402.97577	38.946346	-369.8481	-478.7719	1000.0	-44.852657	17.110836	-16.920975	-101.05478	345000	3.0517577e-09	43.312992	-0.03748154	-18.864859	6.896008	0.015192039	0.1676	47.0	346.7622218132019
69	-409.81207	44.53704	-357.81577	-473.3886	1000.0	-45.29117	18.631222	-13.157172	-111.19935	350000	9.155274e-09	44.866634	-0.036644183	-17.61609	6.860539	0.0152046215	0.1994	30.0	351.5470778942108
70	-424.56598	45.082798	-376.38687	-504.67712	1000.0	-46.50012	19.862873	-12.519554	-113.669106	355000	-1.6784668e-08	26.823832	-0.046470307	-8.476887	6.843579	0.009645914	0.183	79.0	356.5228307247162
71	-411.90118	35.916824	-347.1475	-451.55438	1000.0	-53.965286	34.062664	-7.7995043	-180.4499	360000	-1.8310548e-08	341.9157	-0.019701252	-277.44556	6.7733154	0.015078911	0.1964	13.0	361.2066056728363
72	-423.15405	28.371733	-387.0481	-466.23358	1000.0	-45.11845	18.761354	-5.977021	-101.68726	365000	-1.2207031e-08	40.482132	-0.039815627	-9.444813	6.7798185	0.015357417	0.2082	44.0	365.9451069831848
73	-414.7955	26.829329	-394.1338	-466.65512	1000.0	-44.01362	17.806982	-11.211318	-94.80758	370000	3.0517577e-09	22.1085	-0.039254993	-8.543687	6.743267	0.015290413	0.197	53.0	371.1264443397522
